,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
17170,2CXO J141309.5-652021,9140,AGN,0.385357643366494,0.1928221405171846,0.1554061204932463,0.23252956049413154,0.03388453512894357
17172,2CXO J141309.7-652020,9140,AGN,0.385357643366494,0.1928221405171846,0.1554061204932463,0.23252956049413154,0.03388453512894357
17182,2CXO J141309.9-652020,9140,AGN,0.385357643366494,0.1928221405171846,0.1554061204932463,0.23252956049413154,0.03388453512894357
17183,2CXO J141310.0-651832,12823,HMXB,0.24973126821259728,0.3047384352165219,0.1410997375444866,0.073179507056396,0.23125105196999818
17184,2CXO J141310.0-652029,12823,AGN,0.2585701950857521,0.23974911887283215,0.13963471356633675,0.14756142371370207,0.214484548761377
17194,2CXO J141314.8-031227,357,AGN,0.37457108042799264,0.15134504867653037,0.17718433913833048,0.2645305607233945,0.03236897103375204
17200,2CXO J141400.0+361428,12256,AGN,0.4492080332623191,0.010254755436118534,0.24381104287947727,0.2580123262204554,0.03871384220162973
17258,2CXO J141538.0+112746,930,AGN,0.4245487181178361,0.004437421753407233,0.27576425823764306,0.2838828334900921,0.011366768401021543
17259,2CXO J141538.4+112922,5645,AGN,0.43117860955491427,0.06123870119725425,0.18748945242941523,0.1761767194311676,0.14391651738724867
17444,2CXO J142029.2+032546,11781,AGN,0.3966647142132982,0.08286276223506378,0.385923639578573,0.08146084433749842,0.05308803963556649
17463,2CXO J142048.5+525825,9730,AGN,0.46645755180971504,0.03971478893392447,0.2861480796833952,0.17776480605479275,0.029914773518172445
17533,2CXO J142333.7+240247,4195,HMXB,0.23479712106981881,0.3176089135887108,0.15234200959307215,0.07580927526365104,0.21944268048474724
17549,2CXO J142434.5+453902,16507,HMXB,0.2359534072541952,0.33471203285336965,0.26560535081171743,0.09409824489664931,0.06963096418406836
17550,2CXO J142434.5+453902,14815,HMXB,0.20522125251768655,0.3554369162431305,0.19876853062558317,0.07705163966624012,0.16352166094735968
17618,2CXO J142842.4+004640,14006,QSO,0.37441669547613393,0.038557267285244966,0.3836988258334159,0.15504970295862022,0.048277508446584995
17666,2CXO J143244.5-442021,5636,AGN,0.4151721918952136,0.023983340204420934,0.37732698180942514,0.13635837956145608,0.047159106529484116
17722,2CXO J144031.0-623817,1993,AGN,0.4112535006402737,0.01769560742463487,0.29472789655006865,0.24934835324557458,0.026974642139448272
17742,2CXO J144527.9-621836,4611,QSO,0.21860427637028337,0.23145538857233192,0.3015706434085524,0.0620786670078611,0.18629102464097105
17743,2CXO J144527.9-621836,7642,YSO,0.27285050869128524,0.14610779913069188,0.1650713777607883,0.10283968493869668,0.31313062947853776
17786,2CXO J145004.3-101356,5191,AGN,0.24637223436213196,0.21574164091861384,0.22180778269163143,0.07489610806739837,0.24118223396022445
17791,2CXO J145009.0-100900,5191,QSO,0.268659247059179,0.21453027584010453,0.3375077413229375,0.10613447265362914,0.07316826312414974
17901,2CXO J150059.8+013929,12952,AGN,0.4786404192072603,0.09750702875076148,0.19931993899053643,0.11825440113689988,0.10627821191454198
17902,2CXO J150100.0+013929,12952,AGN,0.4786404192072603,0.09750702875076148,0.19931993899053643,0.11825440113689988,0.10627821191454198
17908,2CXO J150104.9+014136,9517,AGN,0.33916960131954815,0.1441333370842724,0.2691708395733997,0.12805367481069868,0.11947254721208095
17942,2CXO J150144.7+781526,11792,QSO,0.2953832827401096,0.08679743751864598,0.39410563151162803,0.1307140866704914,0.09299956155912506
17960,2CXO J150217.8-420610,13739,YSO,0.265444529942562,0.14744010203678162,0.16855723162160294,0.13124399424722757,0.287314142151826
17967,2CXO J150234.5-414200,13737,AGN,0.2501066921690941,0.23914866306578628,0.24936583920831848,0.0818037904693855,0.17957501508741575
18009,2CXO J150358.5-025243,5793,AGN,0.48137340188851674,0.07429436339294307,0.21379019058326987,0.14688648924333988,0.0836555548919304
18023,2CXO J150532.8+260639,11845,QSO,0.2520291469802505,0.12405764609409521,0.4920094665236231,0.08932567079639382,0.042578069605637356
18036,2CXO J150745.7+554726,2879,QSO,0.34179761285205357,0.04195043489494841,0.4055523471075966,0.1719245277387937,0.038775077406607815
18191,2CXO J151355.6-590802,5562,HMXB,0.2613695192961506,0.3264991369134334,0.09623725685631133,0.2581504081516306,0.05774367878247416
18192,2CXO J151355.6-590802,9138,HMXB,0.24853512985182472,0.33858694016843954,0.1058538186327561,0.2555555953377694,0.051468516009210194
18193,2CXO J151355.6-590809,5562,HMXB,0.2613695192961506,0.3264991369134334,0.09623725685631133,0.2581504081516306,0.05774367878247416
