,ra,dec,obsid,name,cluster,silhouette_prob,silhouette
379,6.180632504829475,-72.30708451321401,2737,2CXO J002443.3-721825,5,0.6404389512487261,0.28087790249745226
381,6.195294441806084,-72.20975528213975,2735,2CXO J002446.8-721235,5,0.6328574700849631,0.2657149401699262
382,6.195294441806084,-72.20975528213975,2736,2CXO J002446.8-721235,2,0.5234526219810877,0.046905243962175366
384,6.237721127286022,-72.11436430283084,953,2CXO J002457.0-720651,5,0.6124155210588988,0.22483104211779759
385,6.237721127286022,-72.11436430283084,955,2CXO J002457.0-720651,5,0.5890612854334869,0.17812257086697378
386,6.237721127286022,-72.11436430283084,2737,2CXO J002457.0-720651,5,0.526947538351997,0.053895076703994134
387,6.237721127286022,-72.11436430283084,2736,2CXO J002457.0-720651,5,0.5819664837478287,0.16393296749565725
388,6.237721127286022,-72.11436430283084,2735,2CXO J002457.0-720651,3,0.5107911920974675,0.021582384194935005
389,6.237721127286022,-72.11436430283084,2738,2CXO J002457.0-720651,3,0.5592030488316747,0.11840609766334939
392,6.276214487103232,-12.35826013643313,10413,2CXO J002506.2-122129,4,0.5693461259467059,0.13869225189341167
393,6.276879518912779,-12.397735523554472,10413,2CXO J002506.4-122351,5,0.6259042905757373,0.25180858115147453
394,6.320826772442331,-12.50921733370394,10413,2CXO J002516.9-123033,2,0.5716069122880282,0.1432138245760564
395,6.328949882921961,-12.439940079096752,5010,2CXO J002518.9-122623,0,0.5588809100000198,0.11776182000003961
396,6.328949882921961,-12.439940079096752,10413,2CXO J002518.9-122623,0,0.5439165909932396,0.08783318198647917
398,6.332395641287462,-12.551077312189351,10797,2CXO J002519.7-123303,2,0.5995747006726887,0.1991494013453774
399,6.332395641287462,-12.551077312189351,3251,2CXO J002519.7-123303,4,0.69281415926876,0.38562831853751994
401,6.372293168594865,-75.4047127720742,14390,2CXO J002529.3-752416,5,0.5412084788943116,0.08241695778862312
402,6.401379109311392,-12.257567598799692,5010,2CXO J002536.3-121527,2,0.5843741301715801,0.1687482603431602
403,6.407378950625116,-12.467529073749583,10413,2CXO J002537.7-122803,0,0.54217481593752,0.0843496318750401
404,6.4081785573073375,-72.25650268897047,2737,2CXO J002537.9-721523,3,0.5112417490023208,0.022483498004641538
405,6.4081785573073375,-72.25650268897047,2738,2CXO J002537.9-721523,2,0.5237576290570507,0.047515258114101476
406,6.4081785573073375,-72.25650268897047,2736,2CXO J002537.9-721523,5,0.5974375695603076,0.19487513912061513
413,6.420172314567196,-12.469850898791883,10413,2CXO J002540.8-122811,4,0.6441479604182949,0.2882959208365899
414,6.420172314567196,-12.469850898791883,3251,2CXO J002540.8-122811,2,0.49111100961523396,-0.017777980769532072
415,6.420172314567196,-12.469850898791883,10797,2CXO J002540.8-122811,3,0.5465958759660673,0.09319175193213468
416,6.427952694266708,17.39679677796329,929,2CXO J002542.7+172348,0,0.49388330072081127,-0.012233398558377481
418,6.454523125341154,-12.449911899099304,10413,2CXO J002549.0-122659,5,0.5761296182348531,0.15225923646970613
419,6.454523125341154,-12.449911899099304,3251,2CXO J002549.0-122659,5,0.6070554757180227,0.21411095143604528
420,6.454523125341154,-12.449911899099304,10786,2CXO J002549.0-122659,5,0.6100968183385252,0.22019363667705058
421,6.454523125341154,-12.449911899099304,10797,2CXO J002549.0-122659,3,0.5548249415367331,0.10964988307346625
422,6.456473376327381,17.28917582596684,929,2CXO J002549.5+171721,3,0.620774983509117,0.24154996701823406
424,6.629595714617437,17.17127831404432,929,2CXO J002631.1+171016,2,0.5675578680355519,0.1351157360711038
426,6.691980991675109,17.20878845649242,929,2CXO J002646.0+171231,3,0.5189442156841916,0.03788843136838312
428,6.713361016973067,64.06184614741744,10093,2CXO J002651.2+640342,3,0.5540750125100152,0.1081500250200304
429,6.713361016973067,64.06184614741744,7639,2CXO J002651.2+640342,4,0.6306556280133875,0.26131125602677496
430,6.713361016973067,64.06184614741744,10094,2CXO J002651.2+640342,4,0.5948430059547869,0.1896860119095737
431,6.713361016973067,64.06184614741744,10095,2CXO J002651.2+640342,2,0.5188003884070655,0.03760077681413103
432,6.759706655656089,4.858473117656697,2579,2CXO J002702.3+045130,3,0.5991604573853428,0.19832091477068578
433,6.782466332658089,17.13075152170866,929,2CXO J002707.7+170750,5,0.5543975008174411,0.10879500163488215
434,6.819012253211156,4.9354357797064,2579,2CXO J002716.5+045607,5,0.5859066338797725,0.1718132677595449
435,6.855250918285321,4.908239017837865,2579,2CXO J002725.2+045429,2,0.5066365335616927,0.01327306712338531
436,6.862996085989664,26.117550384658987,14012,2CXO J002727.1+260703,3,0.5056381248380729,0.011276249676145721
437,6.888848694820922,4.986609103048814,2579,2CXO J002733.3+045911,2,0.6116010757728584,0.22320215154571685
439,6.934325652970074,4.912190152303031,2579,2CXO J002744.2+045443,2,0.5000309831442268,6.196628845365608e-05
441,6.985839035596086,26.28102833849422,3249,2CXO J002756.6+261651,5,0.5317616635528071,0.06352332710561404
442,6.985839035596086,26.28102833849422,14012,2CXO J002756.6+261651,2,0.5891173082708759,0.17823461654175185
443,7.026295531851645,-75.63574734539793,14390,2CXO J002806.3-753808,2,0.5165152252434871,0.03303045048697419
444,7.035673107776461,-75.6380956858751,14390,2CXO J002808.5-753817,0,0.6023395405523398,0.2046790811046796
445,7.082060668218617,-75.7041613452261,14390,2CXO J002819.6-754214,5,0.5971043111707476,0.19420862234149522
446,7.100185764465721,-75.58602444383182,14390,2CXO J002824.0-753509,2,0.5730072886214654,0.1460145772429308
447,7.1658485564240095,0.5946971020409552,4080,2CXO J002839.8+003540,2,0.5121876902586229,0.024375380517245845
449,7.6645940486287145,26.348959096955372,5762,2CXO J003039.5+262056,3,0.5228625930615893,0.04572518612317867
451,7.9966237553149995,39.53922143522739,9525,2CXO J003159.1+393221,2,0.6000694697943167,0.20013893958863352
452,8.100615789941742,-63.568963583363384,13483,2CXO J003224.1-633408,2,0.5375968576740728,0.07519371534814556
453,8.111202268191619,39.78120829345873,9525,2CXO J003226.6+394652,0,0.4787737132087841,-0.04245257358243181
454,8.118448886907117,39.683059324047385,12991,2CXO J003228.4+394059,2,0.5066782159620125,0.013356431924024874
455,8.17143846262394,39.669387165467306,12991,2CXO J003241.1+394009,3,0.5484339695633057,0.09686793912661137
456,8.232528627321926,39.772004981754186,9525,2CXO J003255.8+394619,5,0.6025111564838925,0.2050223129677851
457,8.33481631722725,39.691574828669474,12991,2CXO J003320.3+394129,3,0.5214155925143295,0.04283118502865892
459,8.556875035197777,-21.438473082988935,2192,2CXO J003413.6-212618,4,0.5463460967976493,0.09269219359529877
461,8.613477534525373,-43.31595527814656,7017,2CXO J003427.2-431857,3,0.556012159856503,0.11202431971300592
463,8.760421761463306,-43.5721330361927,7019,2CXO J003502.5-433419,5,0.6706149964455513,0.3412299928911027
464,8.76429450951133,-20.41425225581766,3262,2CXO J003503.4-202451,5,0.6278040651165376,0.2556081302330752
465,8.815032468651964,-43.566011835760634,7019,2CXO J003515.6-433357,4,0.6644113011057079,0.3288226022114158
466,8.815032468651964,-43.566011835760634,7328,2CXO J003515.6-433357,5,0.6065136606636705,0.21302732132734106
467,8.815032468651964,-43.566011835760634,7018,2CXO J003515.6-433357,2,0.5692710681160762,0.13854213623215236
468,8.871186821041363,-43.82507234242811,7018,2CXO J003529.0-434930,2,0.5874772262084514,0.17495445241690294
469,8.886239270477517,1.3058871530457739,15015,2CXO J003532.6+011821,5,0.6088792569243258,0.2177585138486514
470,8.928418413566021,-20.3222320879678,3262,2CXO J003542.8-201920,3,0.4970696709303541,-0.005860658139291849
471,8.934248152234659,-43.89445574868656,7018,2CXO J003544.2-435340,5,0.5979775577862169,0.19595511557243364
475,9.018400733479893,-43.17465118274547,11721,2CXO J003604.4-431028,0,0.6092491782796735,0.21849835655934693
477,9.026826517609038,18.633136628772167,2551,2CXO J003606.4+183759,5,0.6284816591317717,0.25696331826354346
478,9.09102853553901,-43.04302425569962,11721,2CXO J003621.8-430234,5,0.5681504426254942,0.1363008852509883
479,9.11078088534839,-43.13903554410107,11721,2CXO J003626.5-430820,3,0.5726392376717959,0.14527847534359178
481,9.13267177589637,-33.48314630032945,8175,2CXO J003631.8-332859,3,0.5905752853254419,0.1811505706508838
483,9.204222832612459,-43.321787029568114,11721,2CXO J003649.0-431918,5,0.5597456377456675,0.11949127549133516
484,9.208695368639951,-43.355677478205045,11721,2CXO J003650.0-432120,2,0.528354377045878,0.05670875409175595
485,9.218311613512299,-33.554280618539735,2019,2CXO J003652.3-333315,3,0.5260225559394958,0.05204511187899142
486,9.218465523552311,-33.55466145646854,2019,2CXO J003652.4-333316,3,0.5260225559394958,0.05204511187899142
487,9.218465523552311,-33.55466145646854,8175,2CXO J003652.4-333316,0,0.5137271919807304,0.027454383961460816
488,9.219569095341,-33.554724567563525,2019,2CXO J003652.6-333317,3,0.5260225559394958,0.05204511187899142
489,9.219569095341,-33.554724567563525,8175,2CXO J003652.6-333317,2,0.5163232397198348,0.032646479439669605
490,9.2469495920883,-43.30688190405533,11721,2CXO J003659.2-431824,4,0.532425876766857,0.06485175353371403
493,9.258606254431811,18.389497637117966,2551,2CXO J003702.0+182322,3,0.5167035940236738,0.03340718804734766
494,9.267080303372893,-1.1523702619336278,2178,2CXO J003704.0-010908,0,0.54425437134029,0.08850874268057995
495,9.267257926088291,-33.562287408539994,2019,2CXO J003704.1-333344,0,0.5392310932007698,0.07846218640153955
497,9.295419311125443,-50.57464235696077,13493,2CXO J003710.9-503428,5,0.5672374157716629,0.13447483154332582
498,9.322048467240506,-33.57657943907674,8175,2CXO J003717.2-333435,2,0.563602714406886,0.12720542881377206
499,9.322048467240506,-33.57657943907674,2019,2CXO J003717.2-333435,3,0.5231321780390872,0.04626435607817444
500,9.322048467240506,-33.57657943907674,9531,2CXO J003717.2-333435,5,0.5364757276874645,0.07295145537492911
501,9.331159460942388,-50.61478667122485,13493,2CXO J003719.4-503653,3,0.5721573886391679,0.14431477727833578
502,9.331591650110568,-33.83083568938723,9807,2CXO J003719.5-334951,5,0.5261225420918212,0.05224508418364229
504,9.34274586975124,-33.56422160353158,2019,2CXO J003722.2-333351,2,0.5396341671556473,0.07926833431129447
506,9.370276665224253,-33.74509696315849,2019,2CXO J003728.8-334442,2,0.5064548945409654,0.012909789081930816
507,9.370276665224253,-33.74509696315849,9531,2CXO J003728.8-334442,5,0.6229742285368565,0.24594845707371285
508,9.379213836743077,-50.72154658817144,13493,2CXO J003731.0-504317,5,0.6087429970019531,0.21748599400390614
511,9.414154132259114,-33.51384625238912,9531,2CXO J003739.3-333049,2,0.544906949985996,0.08981389997199185
513,9.414126487260262,-33.723143960277014,9531,2CXO J003739.3-334323,0,0.5150414446575441,0.030082889315088117
515,9.440029053093554,-33.69778999085283,2019,2CXO J003745.6-334152,2,0.5687130417368862,0.1374260834737724
516,9.440029053093554,-33.69778999085283,9531,2CXO J003745.6-334152,3,0.5136471756412797,0.02729435128255931
520,9.447669315596329,-33.684554843925056,2019,2CXO J003747.4-334104,3,0.49078181379790475,-0.018436372404190545
521,9.447669315596329,-33.684554843925056,9807,2CXO J003747.4-334104,5,0.6349232257470748,0.2698464514941497
523,9.455033104528638,-33.73461749341924,9531,2CXO J003749.2-334404,2,0.5551748389564349,0.11034967791286991
524,9.458419368558339,-33.77806708405122,2019,2CXO J003750.0-334641,3,0.5297938331711909,0.05958766634238182
527,9.480496689414394,-33.69974233368203,8175,2CXO J003755.3-334159,2,0.5559127165749199,0.11182543314983989
528,9.4836151014415,-33.705903798683806,8175,2CXO J003756.0-334221,2,0.5559127165749199,0.11182543314983989
530,9.484673526610436,-33.70687310378422,9807,2CXO J003756.3-334224,5,0.6560884270672849,0.31217685413456964
531,9.484673526610436,-33.70687310378422,9531,2CXO J003756.3-334224,5,0.6591401274059182,0.3182802548118364
532,9.484673526610436,-33.70687310378422,8175,2CXO J003756.3-334224,2,0.5559127165749199,0.11182543314983989
533,9.484738571098376,-50.8095372474264,13493,2CXO J003756.3-504834,3,0.5190444431136028,0.038088886227205604
534,9.492878432981854,-33.8934314968969,9531,2CXO J003758.2-335336,2,0.4795499077618571,-0.040900184476285885
535,9.492878432981854,-33.8934314968969,2019,2CXO J003758.2-335336,4,0.623372447056027,0.24674489411205394
536,9.50995330568827,-50.73391262308827,13493,2CXO J003802.3-504402,4,0.6348754152576132,0.26975083051522625
539,9.517816689994902,-33.94217305716117,9807,2CXO J003804.2-335631,5,0.5394720075640388,0.07894401512807765
541,9.530734989739585,-33.601897599516576,9807,2CXO J003807.3-333606,0,0.6053561516561692,0.2107123033123383
542,9.555825801033052,-33.82373984006714,2019,2CXO J003813.3-334925,5,0.5451082203168036,0.09021644063360713
543,9.57855825892392,-50.95541292221152,13493,2CXO J003818.8-505719,5,0.5291495848765037,0.0582991697530074
544,9.58192255896671,-50.663205855324335,13493,2CXO J003819.6-503947,5,0.5095946792409464,0.01918935848189279
545,9.585489426170625,-2.12798611236361,9292,2CXO J003820.5-020740,5,0.5844561019244932,0.1689122038489864
546,9.586891969457383,-50.68522899864768,13493,2CXO J003820.8-504106,2,0.5109588371398239,0.02191767427964784
547,9.598473636506242,-33.60636842111499,2019,2CXO J003823.6-333622,5,0.5690698228514387,0.13813964570287743
548,9.59983846342277,40.213897047074724,2046,2CXO J003823.9+401250,3,0.6005501651316059,0.20110033026321178
549,9.664704887606206,-50.9187332085476,13493,2CXO J003839.5-505507,2,0.5242793065427747,0.04855861308554922
550,9.710551795787353,-50.87544789472897,13493,2CXO J003850.5-505231,5,0.6036314466127952,0.20726289322559038
551,9.759061995656282,-50.814411338507604,13493,2CXO J003902.1-504851,5,0.5306571382555395,0.06131427651107911
552,9.761264273454003,3.3370784357336176,11389,2CXO J003902.7+032013,0,0.5752754966793105,0.1505509933586212
553,9.761264273454003,3.3370784357336176,4053,2CXO J003902.7+032013,0,0.6192551455037141,0.23851029100742815
554,9.77134726553129,3.4958249364690173,11389,2CXO J003905.1+032944,5,0.5883883515002026,0.17677670300040518
560,9.827496719007343,3.3312845793068173,11389,2CXO J003918.5+031952,2,0.5055550719486671,0.011110143897334213
561,9.827496719007343,3.3312845793068173,4053,2CXO J003918.5+031952,5,0.534644420267977,0.06928884053595404
563,9.858980474499504,3.425409017897052,11389,2CXO J003926.1+032531,3,0.5040101282104088,0.008020256420817513
565,9.869855369805293,3.2052379274084206,4053,2CXO J003928.7+031218,2,0.58320046084472,0.16640092168944
566,9.869855369805293,3.2052379274084206,11389,2CXO J003928.7+031218,0,0.5559479620940211,0.11189592418804216
571,9.890353903332823,3.307815999533332,11389,2CXO J003933.6+031828,2,0.524633361828259,0.049266723656518116
572,9.897492495211168,3.1993282368651874,11389,2CXO J003935.3+031157,2,0.5364866504359979,0.07297330087199569
578,9.92638335164736,-73.40778098494725,15506,2CXO J003942.3-732428,0,0.5094833886955282,0.018966777391056424
580,9.937327806497365,3.5181124245158477,11389,2CXO J003944.9+033105,4,0.640137933354559,0.28027586670911814
581,9.937327806497365,3.5181124245158477,4053,2CXO J003944.9+033105,4,0.59217649697212,0.18435299394424004
583,9.95321205956543,3.3716069524848984,4053,2CXO J003948.7+032217,2,0.6017904911514099,0.20358098230281987
585,9.990912633224923,3.4211985921656782,11389,2CXO J003957.8+032516,3,0.5940510452544483,0.18810209050889654
587,10.043135718127076,3.4035136702901196,11389,2CXO J004010.3+032412,2,0.5250540301226674,0.05010806024533484
589,10.057606801740121,40.83461548585278,2899,2CXO J004013.8+405004,0,0.516524809509985,0.033049619019970035
590,10.07955181700612,3.360076922447703,4053,2CXO J004019.0+032136,3,0.5361086898047627,0.07221737960952543
591,10.07955181700612,3.360076922447703,11389,2CXO J004019.0+032136,5,0.54954144453991,0.09908288907982019
592,10.119748201452978,-73.18517114931095,15506,2CXO J004028.7-731106,0,0.5288617173307045,0.05772343466140898
594,10.18298261048858,-9.350480227605878,904,2CXO J004043.9-092101,5,0.5494331382741146,0.09886627654822916
598,10.246719428365964,41.26392676834892,8192,2CXO J004059.2+411550,4,0.5416800956323499,0.08336019126469969
600,10.31404020760516,41.017427238131724,4536,2CXO J004115.3+410102,3,0.4994150953273747,-0.001169809345250623
601,10.336605124323569,41.06122733131703,4536,2CXO J004120.7+410340,3,0.5522491910580799,0.10449838211615989
603,10.357661347064266,40.97935939488212,2049,2CXO J004125.8+405845,5,0.5931388359611601,0.1862776719223203
604,10.357661347064266,40.97935939488212,1584,2CXO J004125.8+405845,5,0.5895392256571415,0.17907845131428288
605,10.357661347064266,40.97935939488212,2899,2CXO J004125.8+405845,2,0.535249903273368,0.07049980654673593
607,10.38545259746786,41.297165615942724,1575,2CXO J004132.5+411749,5,0.5819187565435353,0.1638375130870706
609,10.420325811189116,-9.376303858832765,904,2CXO J004140.8-092234,5,0.5681889754910271,0.13637795098205416
612,10.42203708827833,41.05918693950179,13302,2CXO J004141.2+410333,5,0.5776648452761145,0.15532969055222903
614,10.422028372176214,41.06734602727666,13302,2CXO J004141.2+410402,5,0.5776648452761145,0.15532969055222903
