,angDist,main_type,col1,ra.1,dec.1,obsid,name,cluster,silhouette_prob,silhouette
27119,0.304071,QSO,17445,150.17973602964844,2.110303752579804,8011,2CXO J100043.1+020637,5,0.5822859042711407,0.1645718085422813
27121,0.507149,Galaxy,17446,150.1962450042347,1.6524735603027765,8024,2CXO J100047.0+013908,5,0.6146194160394978,0.2292388320789956
27122,0.013524,QSO,17450,150.20796415553514,2.083337137773239,8006,2CXO J100049.9+020500,2,0.5177775386474142,0.0355550772948282
27123,0.013524,QSO,17451,150.20796415553514,2.083337137773239,8503,2CXO J100049.9+020500,2,0.5407748925010284,0.0815497850020568
27124,0.160975,LINER,17453,150.2300845229297,2.395553717312029,8003,2CXO J100055.2+022343,1,0.6152706652234979,0.2305413304469958
27125,2.121414,AGN,17455,150.23171102654828,1.6651969114407272,15224,2CXO J100055.6+013954,5,0.6494915934364838,0.2989831868729675
27126,0.328002,QSO,17456,150.23574010956952,55.68321003455867,2038,2CXO J100056.5+554059,5,0.5263840545947677,0.0527681091895354
27127,0.118135,QSO,17457,150.24250961170884,1.7663950929660837,8017,2CXO J100058.2+014559,5,0.6057219803576924,0.2114439607153847
27128,0.118135,QSO,17458,150.24250961170884,1.7663950929660837,8024,2CXO J100058.2+014559,5,0.5354666135723649,0.0709332271447299
27129,0.118135,QSO,17459,150.24250961170884,1.7663950929660837,8023,2CXO J100058.2+014559,3,0.5497216839942612,0.0994433679885224
27130,0.118135,QSO,17460,150.24250961170884,1.7663950929660837,8022,2CXO J100058.2+014559,2,0.5355704982170533,0.0711409964341065
27131,0.118135,QSO,17461,150.24250961170884,1.7663950929660837,8018,2CXO J100058.2+014559,3,0.5513153814933164,0.1026307629866328
27132,0.431291,Galaxy,17462,150.24336922497878,1.770348791748042,8024,2CXO J100058.4+014613,5,0.5354666135723649,0.0709332271447299
27134,0.431291,Galaxy,17463,150.24336922497878,1.770348791748042,8018,2CXO J100058.4+014613,3,0.5513153814933164,0.1026307629866328
27136,0.241497,QSO,17465,150.2452300164647,1.9000879492744096,8011,2CXO J100058.8+015400,4,0.5498723973826448,0.0997447947652896
27138,0.236435,AGN,17467,150.2625290208157,2.6707768093479385,15236,2CXO J100103.0+024014,3,0.5424827412327522,0.0849654824655042
27140,0.236435,AGN,17468,150.2625290208157,2.6707768093479385,15209,2CXO J100103.0+024014,3,0.519674464203624,0.039348928407248
27142,0.201937,AGN,17469,150.2733528174682,1.9342856323979791,8011,2CXO J100105.6+015603,0,0.4934945081353927,-0.0130109837292146
27144,0.201937,AGN,17470,150.2733528174682,1.9342856323979791,8017,2CXO J100105.6+015603,2,0.5296681036055081,0.0593362072110161
27146,0.201937,AGN,17471,150.2733528174682,1.9342856323979791,8018,2CXO J100105.6+015603,3,0.4928485088482881,-0.0143029823034237
27148,0.052128,QSO,17474,150.3095791157432,2.39912233247462,7996,2CXO J100114.2+022356,5,0.551476293993497,0.102952587986994
27150,0.284229,QSO,17475,150.31780569494128,2.602059272273222,15236,2CXO J100116.2+023607,2,0.5421818633588813,0.0843637267177626
27152,0.284229,QSO,17476,150.31780569494128,2.602059272273222,15235,2CXO J100116.2+023607,5,0.6104881590043454,0.2209763180086907
27154,0.186158,QSO,17482,150.3361262627986,55.89879082631702,12084,2CXO J100120.6+555355,3,0.528212767204666,0.056425534409332
27156,0.186158,QSO,17483,150.3361262627986,55.89879082631702,12085,2CXO J100120.6+555355,2,0.5378838852070504,0.0757677704141008
27158,0.186158,QSO,17484,150.3361262627986,55.89879082631702,12087,2CXO J100120.6+555355,2,0.5904644796363857,0.1809289592727714
27160,0.186158,QSO,17485,150.3361262627986,55.89879082631702,12083,2CXO J100120.6+555355,5,0.5706962074273223,0.1413924148546445
27162,0.186158,QSO,17486,150.3361262627986,55.89879082631702,12077,2CXO J100120.6+555355,5,0.6430453674564979,0.2860907349129958
27164,0.186158,QSO,17487,150.3361262627986,55.89879082631702,12086,2CXO J100120.6+555355,5,0.5463429084272804,0.0926858168545609
27166,0.186158,QSO,17488,150.3361262627986,55.89879082631702,12080,2CXO J100120.6+555355,5,0.568738836962502,0.1374776739250041
27168,0.186158,QSO,17489,150.3361262627986,55.89879082631702,12081,2CXO J100120.6+555355,2,0.548627585031596,0.0972551700631919
27170,0.186158,QSO,17490,150.3361262627986,55.89879082631702,2038,2CXO J100120.6+555355,5,0.600521546982465,0.2010430939649299
27172,0.072811,QSO,17491,150.33679507549044,55.89710856267092,12083,2CXO J100120.8+555349,5,0.5387674413196899,0.0775348826393798
27177,0.072811,QSO,17492,150.33679507549044,55.89710856267092,12080,2CXO J100120.8+555349,5,0.6597921512486533,0.3195843024973067
27182,0.072811,QSO,17493,150.33679507549044,55.89710856267092,12084,2CXO J100120.8+555349,5,0.6041139242460127,0.2082278484920255
27187,0.072811,QSO,17494,150.33679507549044,55.89710856267092,12078,2CXO J100120.8+555349,3,0.5300771244569021,0.0601542489138043
27192,0.072811,QSO,17495,150.33679507549044,55.89710856267092,12082,2CXO J100120.8+555349,5,0.5381626796669213,0.0763253593338425
27197,0.072811,QSO,17496,150.33679507549044,55.89710856267092,12085,2CXO J100120.8+555349,3,0.5923850072632629,0.1847700145265259
27202,0.072811,QSO,17497,150.33679507549044,55.89710856267092,12079,2CXO J100120.8+555349,5,0.5476471092705271,0.095294218541054
27207,0.072811,QSO,17498,150.33679507549044,55.89710856267092,12077,2CXO J100120.8+555349,3,0.5016313228051212,0.0032626456102424
27212,0.072811,QSO,17499,150.33679507549044,55.89710856267092,12076,2CXO J100120.8+555349,3,0.498579039360416,-0.0028419212791679
27217,0.072811,QSO,17500,150.33679507549044,55.89710856267092,12086,2CXO J100120.8+555349,5,0.5709412474559716,0.1418824949119433
27222,0.072811,QSO,17501,150.33679507549044,55.89710856267092,12081,2CXO J100120.8+555349,2,0.521982456075465,0.0439649121509299
27227,0.072811,QSO,17502,150.33679507549044,55.89710856267092,12087,2CXO J100120.8+555349,5,0.5128662260349373,0.0257324520698745
27232,0.072811,QSO,17503,150.33679507549044,55.89710856267092,2038,2CXO J100120.8+555349,5,0.600521546982465,0.2010430939649299
27237,0.169637,AGN,17505,150.3424534748823,2.2262733244186275,8001,2CXO J100122.1+021334,2,0.521452950317382,0.0429059006347641
27239,0.169637,AGN,17506,150.3424534748823,2.2262733244186275,8000,2CXO J100122.1+021334,5,0.5137843109833787,0.0275686219667573
27241,0.208206,Seyfert_2,17509,150.37264675728682,1.6094035719578634,15226,2CXO J100129.4+013633,1,0.6113412352173454,0.2226824704346907
27243,0.208206,Seyfert_2,17510,150.37264675728682,1.6094035719578634,15249,2CXO J100129.4+013633,1,0.6293189451052917,0.2586378902105835
27245,0.336694,QSO,17512,150.40209755772156,2.8842339516256223,15257,2CXO J100136.5+025303,5,0.6683177401212912,0.3366354802425824
27246,0.341858,QSO,17513,150.41835595002482,2.085136912028124,15229,2CXO J100140.4+020506,5,0.5992192732531219,0.1984385465062437
27247,0.341858,QSO,17514,150.41835595002482,2.085136912028124,15228,2CXO J100140.4+020506,2,0.5506385865554911,0.1012771731109823
27248,0.15839,Star,17518,150.4233357290995,2.133019397103812,8000,2CXO J100141.6+020758,3,0.5128054895882016,0.0256109791764032
27249,0.071189,Seyfert_1,17521,150.44370201895288,2.049079860723934,8005,2CXO J100146.4+020256,2,0.5725494573319982,0.1450989146639964
27250,0.071189,Seyfert_1,17522,150.44370201895288,2.049079860723934,15229,2CXO J100146.4+020256,3,0.5484982352244494,0.0969964704488988
27251,0.071189,Seyfert_1,17523,150.44370201895288,2.049079860723934,8011,2CXO J100146.4+020256,5,0.6278325658139234,0.2556651316278467
27252,0.071189,Seyfert_1,17524,150.44370201895288,2.049079860723934,8010,2CXO J100146.4+020256,3,0.5620144889531971,0.1240289779063942
27253,0.163383,Seyfert_1,17527,150.45635175805046,28.785764367092103,12732,2CXO J100149.5+284708,5,0.5239507827438951,0.04790156548779
27254,0.119523,QSO,17529,150.4629897374058,2.00903390413842,8005,2CXO J100151.1+020032,3,0.5193641657452436,0.0387283314904872
27255,0.119523,QSO,17530,150.4629897374058,2.00903390413842,8010,2CXO J100151.1+020032,5,0.5873790145423647,0.1747580290847296
27256,0.119523,QSO,17531,150.4629897374058,2.00903390413842,15228,2CXO J100151.1+020032,2,0.49479071929059,-0.0104185614188199
27257,0.119523,QSO,17532,150.4629897374058,2.00903390413842,8011,2CXO J100151.1+020032,2,0.5283151111367327,0.0566302222734653
27258,0.191457,Star,17537,150.467376488144,2.1994697184241003,8000,2CXO J100152.1+021158,4,0.7562222667767349,0.5124445335534699
27259,0.191457,Star,17538,150.467376488144,2.1994697184241003,8552,2CXO J100152.1+021158,4,0.6003777193109818,0.2007554386219636
27260,0.54123,QSO,17543,150.490732543001,2.775310076128231,15257,2CXO J100157.7+024631,5,0.6225132784171983,0.2450265568343966
27262,0.54123,QSO,17544,150.490732543001,2.775310076128231,15256,2CXO J100157.7+024631,2,0.5337460748904933,0.0674921497809865
27264,0.54123,QSO,17545,150.490732543001,2.775310076128231,15236,2CXO J100157.7+024631,2,0.5630288190514825,0.126057638102965
27266,0.54123,QSO,17546,150.490732543001,2.775310076128231,15235,2CXO J100157.7+024631,3,0.5041901844113361,0.0083803688226722
27268,0.337999,AGN,17547,150.49103068941088,2.700241120722478,15235,2CXO J100157.8+024200,3,0.5330488314122063,0.0660976628244126
27269,0.314649,QSO,17548,150.49763726271783,2.6598232223698632,15256,2CXO J100159.4+023935,5,0.5286619564153171,0.0573239128306341
27270,0.314649,QSO,17549,150.49763726271783,2.6598232223698632,15653,2CXO J100159.4+023935,5,0.6656239473812329,0.3312478947624657
27271,0.122408,QSO,17550,150.49906606064224,2.444904887900288,7995,2CXO J100159.7+022641,5,0.5281996577381339,0.0563993154762679
27272,0.122408,QSO,17551,150.49906606064224,2.444904887900288,7996,2CXO J100159.7+022641,5,0.6455672824329497,0.2911345648658993
27273,0.398016,AGN,17553,150.521010194879,2.625332762689703,15256,2CXO J100205.0+023731,3,0.5687921286949791,0.1375842573899582
27274,0.398016,AGN,17554,150.521010194879,2.625332762689703,15235,2CXO J100205.0+023731,5,0.594979723092352,0.189959446184704
27275,0.398016,AGN,17555,150.521010194879,2.625332762689703,15653,2CXO J100205.0+023731,5,0.5577499360302532,0.1154998720605065
27276,0.398016,AGN,17556,150.521010194879,2.625332762689703,15591,2CXO J100205.0+023731,5,0.5212590183434934,0.0425180366869867
27277,0.398016,AGN,17557,150.521010194879,2.625332762689703,15598,2CXO J100205.0+023731,3,0.4894281720054056,-0.0211436559891887
27278,0.398016,AGN,17558,150.521010194879,2.625332762689703,15208,2CXO J100205.0+023731,3,0.5781943318781799,0.1563886637563599
27279,0.24326,Star,17560,150.5280145455464,1.986989625796506,15229,2CXO J100206.7+015913,4,0.76161636912968,0.5232327382593601
27280,1.815985,BClG,17561,150.538117110013,68.977271131772,2076,2CXO J100209.1+685838,3,0.509058427776775,0.0181168555535499
27282,0.099076,QSO,17562,150.5446453992605,2.5072543077244145,15235,2CXO J100210.7+023026,3,0.5885925654104439,0.1771851308208879
27283,0.08363,QSO,17566,150.58120466843388,1.926933017768423,15228,2CXO J100219.4+015536,5,0.6241908946941341,0.2483817893882682
27284,0.124085,AGN,17572,150.59604565977023,1.7874886036866209,15250,2CXO J100223.0+014714,5,0.6024335074635111,0.2048670149270221
27285,0.124085,AGN,17573,150.59604565977023,1.7874886036866209,16562,2CXO J100223.0+014714,5,0.6469780243110321,0.2939560486220643
27286,0.439253,QSO,17575,150.60974675190084,2.322975642232383,15231,2CXO J100226.3+021922,5,0.5943396157692407,0.1886792315384812
27288,0.439253,QSO,17576,150.60974675190084,2.322975642232383,15230,2CXO J100226.3+021922,3,0.5671031414891361,0.134206282978272
27290,0.439253,QSO,17577,150.60974675190084,2.322975642232383,8000,2CXO J100226.3+021922,3,0.5344049665849919,0.0688099331699837
27292,0.824654,QSO,17579,150.6227001224404,68.97808699503689,5773,2CXO J100229.4+685841,0,0.536529704667667,0.0730594093353339
27293,0.148471,QSO,17581,150.6251309634407,1.8029437480139792,15261,2CXO J100230.0+014810,2,0.5864266017580535,0.1728532035161069
27294,0.148471,QSO,17582,150.6251309634407,1.8029437480139792,15250,2CXO J100230.0+014810,3,0.5531894142132691,0.1063788284265381
27295,0.106711,AGN,17583,150.6276776591436,2.7410064599974926,15255,2CXO J100230.6+024427,3,0.5189443135246705,0.037888627049341
27296,0.106711,AGN,17584,150.6276776591436,2.7410064599974926,15653,2CXO J100230.6+024427,2,0.5278324467262301,0.0556648934524601
27297,0.154658,Seyfert_1,17586,150.6338661038414,2.593661541558567,15233,2CXO J100232.1+023537,5,0.5757935401401314,0.1515870802802628
27299,0.137349,AGN,17588,150.63902844374525,2.464429718572393,15653,2CXO J100233.3+022751,2,0.5051142620860511,0.0102285241721023
27302,0.137349,AGN,17589,150.63902844374525,2.464429718572393,15231,2CXO J100233.3+022751,3,0.5206572157547169,0.0413144315094338
27305,0.049394,QSO,17590,150.6430348590605,1.8364355078909256,15261,2CXO J100234.3+015011,2,0.5226084708353589,0.0452169416707177
27306,0.049394,QSO,17591,150.6430348590605,1.8364355078909256,15250,2CXO J100234.3+015011,5,0.5679648865832111,0.1359297731664221
27307,0.055411,Seyfert_1,17592,150.6452287089088,2.714778756695325,15233,2CXO J100234.8+024253,3,0.5351369236875633,0.0702738473751266
27308,0.055411,Seyfert_1,17593,150.6452287089088,2.714778756695325,15653,2CXO J100234.8+024253,4,0.7039069707460863,0.4078139414921726
27309,1.087199,QSO,17594,150.6468377758208,32.99718595093712,5776,2CXO J100235.2+325949,4,0.5381321823333741,0.0762643646667482
27310,0.388967,QSO,17595,150.6594755095041,1.6295357502975083,15250,2CXO J100238.2+013746,2,0.5797184812967602,0.1594369625935203
27311,0.289087,AGN,17598,150.66088400599028,1.975416417759748,15262,2CXO J100238.6+015831,2,0.5173823350304783,0.0347646700609564
27312,0.103503,AGN,17600,150.6831149204096,2.5746255064077626,15233,2CXO J100243.9+023428,5,0.588001729379254,0.1760034587585079
27313,0.181911,AGN,17601,150.68369583431524,2.6727385298363853,15653,2CXO J100244.0+024021,0,0.6240631536776465,0.2481263073552931
27314,0.706322,QSO,17603,150.7037392218076,32.85850294669196,5776,2CXO J100248.8+325130,3,0.586365601944294,0.1727312038885881
27315,2.384073,QSO,17604,150.70491428654827,69.1043031043514,2076,2CXO J100249.1+690615,4,0.746078482438277,0.4921569648765541
27316,1.579453,QSO,17606,150.72675189141592,32.677247752543664,5776,2CXO J100254.4+324038,3,0.6151328310131801,0.23026566202636
27317,0.192557,AGN,17608,150.73244730124816,2.0449274479501445,15252,2CXO J100255.7+020241,3,0.5974692409430794,0.1949384818861587
27318,1.230217,Star,17610,150.74057929972014,69.10706078705941,5773,2CXO J100257.7+690625,4,0.5585245878410567,0.1170491756821134
27319,1.230217,Star,17611,150.74057929972014,69.10706078705941,2076,2CXO J100257.7+690625,4,0.746078482438277,0.4921569648765541
27320,0.698474,AGN,17614,150.7460673801069,2.3431096757230714,7995,2CXO J100259.0+022035,3,0.5303198454263631,0.0606396908527262
27321,0.317501,AGN_Candidate,17615,150.76220273499547,1.8689713120495128,15262,2CXO J100302.9+015208,3,0.5736349310192468,0.1472698620384936
27323,0.317501,AGN_Candidate,17616,150.76220273499547,1.8689713120495128,15261,2CXO J100302.9+015208,5,0.5766055627745856,0.1532111255491713
27325,0.369315,AGN,17617,150.78254947974153,2.1931368211968354,15254,2CXO J100307.8+021135,2,0.5048251453929674,0.0096502907859348
27327,0.369315,AGN,17618,150.78254947974153,2.1931368211968354,15253,2CXO J100307.8+021135,3,0.6274745089943343,0.2549490179886686
27329,0.313905,AGN,17620,150.78677456123887,2.1510211480208445,15253,2CXO J100308.8+020903,2,0.522472615448894,0.044945230897788
27330,0.548005,QSO,17621,150.7891781768808,55.69281424149458,2038,2CXO J100309.4+554134,3,0.5682629495790901,0.13652589915818
27332,0.131499,X,17622,150.82961114553262,68.73392399595123,2076,2CXO J100319.1+684402,0,0.6261273952777082,0.2522547905554165
27373,0.593613,PM*,17624,150.8401408404178,2.0575581366896394,15262,2CXO J100321.6+020327,4,0.5636223390635343,0.1272446781270687
27374,0.319429,Galaxy,17625,150.84281414709812,2.054960377008424,15262,2CXO J100322.2+020317,3,0.5148132792624746,0.0296265585249491
27375,0.313194,QSO,17626,150.84606708931176,0.1238856311051978,13976,2CXO J100323.0+000725,5,0.566633622957402,0.1332672459148042
27376,0.268589,QSO,17627,150.84976404712484,1.917750899198304,15262,2CXO J100323.9+015503,3,0.5465549781482402,0.0931099562964804
27377,0.268589,QSO,17628,150.84976404712484,1.917750899198304,15261,2CXO J100323.9+015503,5,0.6006450171739504,0.2012900343479007
27378,0.652666,QSO,17629,150.85234145987437,2.3088880342661966,15254,2CXO J100324.5+021831,5,0.5764235157012657,0.1528470314025314
27379,0.303587,BLLac,17630,150.86107254425883,2.082140291418035,15262,2CXO J100326.6+020455,4,0.758302319762847,0.516604639525694
27380,0.614704,QSO,17631,150.8655065960852,1.961750728050608,15262,2CXO J100327.7+015742,5,0.6099910286692836,0.2199820573385671
27381,1.114229,QSO,17632,150.87592468324908,47.73618429274681,4152,2CXO J100330.2+474410,3,0.5024723777353824,0.0049447554707649
27382,0.223364,QSO,17633,150.8876863059312,2.6512834834035024,15233,2CXO J100333.0+023904,3,0.5103758708967263,0.0207517417934527
27383,0.537039,QSO,17638,150.9155109148138,0.3528150493533405,13976,2CXO J100339.7+002110,5,0.6029206839587281,0.2058413679174561
27384,0.491438,QSO,17642,151.010218171941,0.0978108060039925,13976,2CXO J100402.4+000552,2,0.5012184166338453,0.0024368332676904
27385,0.114099,QSO,17643,151.0536893360944,0.2159677168794368,13976,2CXO J100412.8+001257,2,0.5634805995785737,0.1269611991571473
27386,0.980151,AGN,17645,151.11473927685722,-7.827919447586092,13820,2CXO J100427.5-074940,2,0.5580459949427284,0.1160919898854569
27387,0.980151,AGN,17646,151.11473927685722,-7.827919447586092,13821,2CXO J100427.5-074940,3,0.5126197052326421,0.0252394104652842
27388,0.980151,AGN,17647,151.11473927685722,-7.827919447586092,13817,2CXO J100427.5-074940,3,0.5686306790442952,0.1372613580885903
27389,0.226442,QSO,17653,151.14100756689822,41.2096103136368,14498,2CXO J100433.8+411234,5,0.5783534046630655,0.1567068093261309
27390,0.226442,QSO,17654,151.14100756689822,41.2096103136368,14495,2CXO J100433.8+411234,3,0.5285615218248162,0.0571230436496324
27391,0.208409,QSO,17657,151.14197184387194,41.21356132872016,14495,2CXO J100434.0+411248,5,0.6007024354604587,0.2014048709209172
27392,0.208409,QSO,17658,151.14197184387194,41.21356132872016,14496,2CXO J100434.0+411248,3,0.550865077892795,0.1017301557855901
27393,0.194492,QSO,17662,151.14285304388932,41.20557083177405,14497,2CXO J100434.2+411220,0,0.5767295160877182,0.1534590321754363
27394,0.194492,QSO,17663,151.14285304388932,41.20557083177405,14495,2CXO J100434.2+411220,0,0.5083123169177899,0.0166246338355797
27395,0.18863,QSO,17666,151.1450861081728,41.21086576896132,14497,2CXO J100434.8+411239,5,0.5751808055772814,0.1503616111545626
27396,0.18863,QSO,17667,151.1450861081728,41.21086576896132,14496,2CXO J100434.8+411239,5,0.5706613097023212,0.1413226194046423
27397,0.18863,QSO,17668,151.1450861081728,41.21086576896132,14498,2CXO J100434.8+411239,5,0.5544083356396936,0.1088166712793871
27398,0.151259,QSO,17673,151.14556193465842,41.21185807929007,14495,2CXO J100434.9+411242,2,0.5014161639366161,0.0028323278732322
27400,0.415528,X,17675,151.15523690784255,41.2458461531175,5794,2CXO J100437.2+411445,5,0.5156870552529679,0.0313741105059357
27401,1.390952,AGN,17679,151.1592395363116,-7.8874573727457715,13820,2CXO J100438.2-075314,5,0.6095539474656706,0.2191078949313412
27402,1.390952,AGN,17680,151.1592395363116,-7.8874573727457715,12095,2CXO J100438.2-075314,5,0.6201695290817733,0.2403390581635466
27403,1.390952,AGN,17681,151.1592395363116,-7.8874573727457715,13819,2CXO J100438.2-075314,3,0.5152467046178113,0.0304934092356226
27404,1.390952,AGN,17682,151.1592395363116,-7.8874573727457715,2040,2CXO J100438.2-075314,3,0.5232691457876185,0.0465382915752371
27405,0.814079,AGN,17687,151.17988186168083,-7.763138463867029,13820,2CXO J100443.1-074547,5,0.6033072546082838,0.2066145092165676
27406,0.203031,AGN,17691,151.18308271184333,-7.797918641738457,13817,2CXO J100443.9-074752,5,0.6116316393632993,0.2232632787265987
27407,0.203031,AGN,17692,151.18308271184333,-7.797918641738457,13821,2CXO J100443.9-074752,2,0.5545946584913648,0.1091893169827295
27408,0.260456,AGN,17694,151.1932857555139,-7.762607031526735,13820,2CXO J100446.3-074545,0,0.6103226092457831,0.2206452184915662
27409,0.393966,AGN,17695,151.20013147670312,-7.854704954186246,12095,2CXO J100448.0-075116,3,0.5573773870242513,0.1147547740485025
27410,0.393966,AGN,17696,151.20013147670312,-7.854704954186246,13820,2CXO J100448.0-075116,3,0.5262056258076541,0.0524112516153081
27411,0.393966,AGN,17697,151.20013147670312,-7.854704954186246,11268,2CXO J100448.0-075116,4,0.6761141699814438,0.3522283399628876
27412,0.331311,AGN,17702,151.21157984321428,-7.745067044441266,13822,2CXO J100450.7-074442,2,0.5744957949577381,0.148991589915476
27413,0.331311,AGN,17703,151.21157984321428,-7.745067044441266,13821,2CXO J100450.7-074442,5,0.5292714880311951,0.0585429760623902
27414,0.186794,Radio,17705,151.2157221280155,41.2740246550668,14496,2CXO J100451.7+411626,3,0.5196296704945534,0.0392593409891067
27416,0.613372,AGN,17708,151.24251431042256,-7.859231163661044,14383,2CXO J100458.2-075133,2,0.6075599960955942,0.2151199921911885
27417,0.613372,AGN,17709,151.24251431042256,-7.859231163661044,14419,2CXO J100458.2-075133,5,0.6402989547240525,0.2805979094481051
27418,0.613372,AGN,17710,151.24251431042256,-7.859231163661044,13817,2CXO J100458.2-075133,5,0.5600804683771989,0.1201609367543977
27419,0.613372,AGN,17711,151.24251431042256,-7.859231163661044,14384,2CXO J100458.2-075133,2,0.5065822921163361,0.0131645842326721
27420,0.206522,AGN,17716,151.2475642842727,-7.802690353058839,13820,2CXO J100459.4-074809,5,0.5520110068732647,0.1040220137465293
27421,0.206522,AGN,17717,151.2475642842727,-7.802690353058839,13822,2CXO J100459.4-074809,5,0.5171474240455666,0.034294848091133
27422,0.206522,AGN,17718,151.2475642842727,-7.802690353058839,13821,2CXO J100459.4-074809,3,0.5650187740417767,0.1300375480835534
27423,0.55328,Star,17721,151.24997795614053,-7.542286616437765,14384,2CXO J100459.9-073232,4,0.7045434428951786,0.409086885790357
27424,0.270064,AGN,17726,151.2673617314354,-7.57566985368604,14383,2CXO J100504.1-073432,5,0.643728430279806,0.287456860559612
27425,0.270064,AGN,17727,151.2673617314354,-7.57566985368604,14384,2CXO J100504.1-073432,2,0.5688920456667947,0.1377840913335894
27426,0.185354,GlCl?,17735,151.2753650027583,-7.741149406005285,2040,2CXO J100506.0-074428,5,0.5530870430067645,0.1061740860135288
27429,0.185354,GlCl?,17736,151.2753650027583,-7.741149406005285,14419,2CXO J100506.0-074428,0,0.5721193727066086,0.1442387454132173
27432,0.185354,GlCl?,17737,151.2753650027583,-7.741149406005285,14383,2CXO J100506.0-074428,5,0.5283943944509587,0.0567887889019173
27435,0.185354,GlCl?,17738,151.2753650027583,-7.741149406005285,14384,2CXO J100506.0-074428,3,0.5389551175366947,0.0779102350733894
27438,0.112971,LMXB,17750,151.28999265243084,-7.700147928395547,13822,2CXO J100509.5-074200,3,0.5031907117849233,0.0063814235698464
27440,0.112971,LMXB,17751,151.28999265243084,-7.700147928395547,13820,2CXO J100509.5-074200,3,0.537264520160919,0.0745290403218379
27442,0.112971,LMXB,17752,151.28999265243084,-7.700147928395547,13817,2CXO J100509.5-074200,3,0.594791498413168,0.189582996826336
27444,0.924516,XB,17762,151.30480108284667,-7.710694085140667,11268,2CXO J100513.1-074238,2,0.5502613839136513,0.1005227678273025
27445,0.924516,XB,17763,151.30480108284667,-7.710694085140667,13821,2CXO J100513.1-074238,4,0.6856338354626991,0.3712676709253982
27446,0.924516,XB,17764,151.30480108284667,-7.710694085140667,13819,2CXO J100513.1-074238,4,0.6946694919370178,0.3893389838740355
27447,0.924516,XB,17765,151.30480108284667,-7.710694085140667,13817,2CXO J100513.1-074238,3,0.5225802650335227,0.0451605300670454
27448,0.924516,XB,17766,151.30480108284667,-7.710694085140667,13820,2CXO J100513.1-074238,4,0.6453144479168127,0.2906288958336253
27449,0.924516,XB,17767,151.30480108284667,-7.710694085140667,14419,2CXO J100513.1-074238,3,0.5079691357790505,0.0159382715581008
27450,0.924516,XB,17768,151.30480108284667,-7.710694085140667,13822,2CXO J100513.1-074238,5,0.6295794646796652,0.2591589293593303
27451,1.022957,GlCl?,17770,151.30576213761424,-7.726936597686932,13822,2CXO J100513.3-074336,5,0.5548550048554446,0.1097100097108892
27453,1.022957,GlCl?,17771,151.30576213761424,-7.726936597686932,13820,2CXO J100513.3-074336,1,0.5069187639214103,0.0138375278428207
27455,1.022957,GlCl?,17772,151.30576213761424,-7.726936597686932,13821,2CXO J100513.3-074336,5,0.5790246253028178,0.1580492506056356
27457,1.022957,GlCl?,17773,151.30576213761424,-7.726936597686932,14383,2CXO J100513.3-074336,0,0.5191821102252556,0.0383642204505112
27459,1.275756,LMXB,17774,151.30743699955224,-7.716891925251748,13822,2CXO J100513.7-074300,5,0.5180573529406646,0.036114705881329
27460,1.275756,LMXB,17775,151.30743699955224,-7.716891925251748,13821,2CXO J100513.7-074300,3,0.5142283116665181,0.0284566233330361
27461,1.275756,LMXB,17776,151.30743699955224,-7.716891925251748,13820,2CXO J100513.7-074300,3,0.555314821567842,0.1106296431356839
27462,1.275756,LMXB,17777,151.30743699955224,-7.716891925251748,14383,2CXO J100513.7-074300,2,0.5003458168216941,0.0006916336433881548
27463,1.275756,LMXB,17778,151.30743699955224,-7.716891925251748,12095,2CXO J100513.7-074300,2,0.5383832250052499,0.0767664500104998
27464,1.275756,LMXB,17779,151.30743699955224,-7.716891925251748,13817,2CXO J100513.7-074300,2,0.5623967486271224,0.1247934972542447
27465,0.164187,LMXB,17781,151.30778930630004,-7.71858774249998,13817,2CXO J100513.8-074306,4,0.5761105424823619,0.1522210849647237
27478,0.043107,X,17782,151.3080456235,-7.718599797199999,13820,2CXO J100513.9-074306,5,0.5790783575954532,0.1581567151909065
27493,0.043107,X,17783,151.3080456235,-7.718599797199999,13821,2CXO J100513.9-074306,2,0.5240106553886547,0.0480213107773093
27508,0.043107,X,17784,151.3080456235,-7.718599797199999,13817,2CXO J100513.9-074306,5,0.59099275574431,0.18198551148862
27523,0.043107,X,17785,151.3080456235,-7.718599797199999,13822,2CXO J100513.9-074306,5,0.6354629709985208,0.2709259419970415
27538,0.229414,LMXB,17786,151.30876636080887,-7.715894962496979,13822,2CXO J100514.1-074257,5,0.5409727969457426,0.0819455938914852
27541,0.229414,LMXB,17787,151.30876636080887,-7.715894962496979,13821,2CXO J100514.1-074257,2,0.500169098740239,0.0003381974804778122
27544,0.229414,LMXB,17788,151.30876636080887,-7.715894962496979,14383,2CXO J100514.1-074257,2,0.5375399062740198,0.0750798125480396
27547,0.229414,LMXB,17789,151.30876636080887,-7.715894962496979,13820,2CXO J100514.1-074257,2,0.5183677127004848,0.0367354254009695
27550,0.229414,LMXB,17790,151.30876636080887,-7.715894962496979,13817,2CXO J100514.1-074257,5,0.5419103723909082,0.0838207447818165
27553,1.518705,LMXB,17798,151.3112158536186,-7.720370388062093,13821,2CXO J100514.6-074313,2,0.5290387491330032,0.0580774982660064
27554,1.518705,LMXB,17799,151.3112158536186,-7.720370388062093,13820,2CXO J100514.6-074313,5,0.5674987551054688,0.1349975102109375
