col1,name_1,obsid,region_id,theta,ra,dec,significance,likelihood,src_area_b,flux_aper_b,hard_hm,hard_hs,hard_ms,powlaw_gamma,bb_kt,var_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,ks_prob_b,ks_prob_h,ks_prob_m,ks_prob_s,kp_prob_b,kp_prob_h,kp_prob_m,kp_prob_s,gti_start,gti_stop,gti_elapse,cluster,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,name_2,class,GroupID,GroupSize
27799,2CXO J144653.2+092546,6792,65,6.200495684037135,221.72177652527148,9.429708324784462,14.639817162372083,829.3891202398537,2.07490384492553,2.9467971253181E-14,-0.14615865084322,-0.36976889444097,-0.23610243597751,2.49182,0.374829,0.046371007456506,2.6632213530039057E-6,0.0030343376354948597,0.0030312628252011325,0.003040062650901639,0.67621118620012,1.0657730828813708E-4,7.510546812102288E-4,7.078982665030878E-4,0.0016999335719618254,0.41459446811847,2.4414297981145314E-4,0.001249131482669149,0.0010281710316485523,0.002211997011133891,0.36551914322572,8.363487184424665E-5,0.001035227558311787,0.0010007294183370912,0.0016921349757208675,0.13598516895851998,0.917626537339934,0.09887565611143001,0.87090858565762,0.30678443177690995,0.59254586047087,0.26035049816499,0.59030358888001,2.6530294059846E8,2.6540149597536E8,98555.37690001726,1,0.0,0.999999886076494,6.099099175689669E-9,4.871036922623409E-18,1.0782425508784299E-7,1.5023008716840994E-13,SDSS J144653.22+092546.9,221.7217581857,9.4297104689,0.001,0.0,90.0,2,14 46 53.22196,+09 25 46.9577,QSO,QSO|*  |QSO,237373.9265,1.933578,,,,0.09,-1.18,,,,,,,,,,19.797,19.886,19.964,19.723,19.716,0.065586,2CXO J144653.2+092546,QSO,,
27801,2CXO J144654.6+091821,6792,19,4.885138561068059,221.7275589806328,9.306002397060281,17.110801756648712,1571.9057470173195,1.41523015174734,4.4462641217489E-14,-0.054965646470956,-0.36352279825109,-0.31480324797002,2.13373,0.403114,0.16253622153134,4.926379078658239E-5,0.004039540948667398,0.003990277157880816,0.00408880473945398,0.46099669937027,9.453578637940767E-5,0.0010149529177615278,9.825479048655333E-4,0.00202733219130452,0.2831937470145,1.0599472735601239E-4,0.0014919684218348808,0.0014460263563572883,0.002273282780567101,0.24323480392382,8.871080420454074E-5,0.0015325936280583912,0.001496662937085472,0.002467311124092308,0.81310552867333,0.25365273426853996,0.7850094042961799,0.77773832115205,0.41332420666304004,0.15966444335447005,0.33530582020373,0.44151099979501995,2.6530294059846E8,2.6540149597536E8,98555.37690001726,1,0.0,0.9997643357969994,2.3566410899336515E-4,2.0395797482243563E-13,9.380512756289165E-11,9.108262840756136E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J144654.6+091821,QSO,,
27802,2CXO J144655.7+092835,6792,73,8.165872755154625,221.73222525471192,9.476437884484287,16.21908202971744,935.2078531959929,7.816409061463046,4.2454505193852E-14,-0.026233603997502,-0.064959400374766,-0.037476577139288,2.10926,0.627726,0.16844155628348,5.1067300000900116E-5,0.003937922157862708,0.003886854857861809,0.003988989457863609,0.26574774756548,8.78121884154649E-5,0.0013600213079145852,0.001323796995979213,0.0021377686606729633,0.087812882640975,9.82309474246209E-9,0.0017050782472013604,0.0017050684241066178,0.0017050880702961027,0.23789613258491,4.128038013888329E-5,8.728260928363585E-4,8.579304776506662E-4,0.001215240069278813,0.58879800342861,0.60092152348334,0.32291923445447,0.77113681388578,0.28953006527312997,0.36987648192426004,0.71564878192068,0.42470899235615,2.6530294059846E8,2.6540149597536E8,98555.37690001726,1,0.0,0.9963599770047166,6.195199133105194E-23,1.51156675492043E-8,1.3714514243453725E-29,0.0036400078796165803,SDSS J144655.72+092835.3,221.7321836037,9.4765098232,0.008,0.008,90.0,2,14 46 55.72406,+09 28 35.4354,QSO,QSO|*  |QSO,159574.7559,0.81,,,,,,,,,,,,,,,23.01,21.746,20.767,20.258,19.68,0.298235,2CXO J144655.7+092835,GALAXY,,
27805,2CXO J144711.1+405300,11579,40,5.390159603137639,221.7964143642863,40.883488212117,12.331829794021296,521.4795611296993,3.9949789961757807,2.6292329018316E-14,0.084946908182386,-0.1998750780762,-0.27982510930668,1.62192,0.487263,0.10119195667877,1.772752718257574E-5,0.0033835582668256653,0.003365830739643089,0.0034012857940082407,0.15402131668461,1.1008624492293395E-5,9.85645537447185E-4,9.746369129548916E-4,9.966541619394783E-4,0.33159512370367,8.311723202122962E-5,0.0010742865110584129,0.0010277960520946208,0.0018854358166367014,0.15408719856341,4.4851218787278525E-5,0.0013243295139645683,0.0013006286532658974,0.0016788620407102218,0.15365920635770003,0.13477310646828,0.74602702377145,0.41632885434197997,0.25848108391771996,0.09878340886285997,0.66371820447514,0.28449100644191005,3.7048393928541E8,3.7055402718595E8,70087.90053999424,1,0.0,0.9999998112837041,1.7092901816889032E-7,1.7785089141004068E-8,2.0858238814406967E-12,1.0133977764622914E-13,SDSS J144711.10+405300.5,221.796267,40.883499,,,172.0,1,"14 47 11.104  ","+40 53 00.60  ",QSO,QSO,241297.5744,2.041416,,,,,,,,,,,,,,,20.875,20.836,20.816,20.798,20.532,0.402965,2CXO J144711.1+405300,QSO,,
27807,2CXO J144712.7+404744,11579,20,0.2931187589666659,221.80325355128275,40.79578745615971,23.075409071176967,3490.6018356454615,0.028809817345255614,7.3100859907813E-14,0.12367270455965,-0.20986883198001,-0.32479700187383,1.86914,0.539021,0.033908461278268,9.241975260199249E-6,0.010086806479077674,0.010076004847194724,0.010099249387427478,0.10313856501327,1.310124720512308E-5,0.0026110070340627477,0.0025979057868576244,0.0026241082812678705,0.060672526575581,5.093714630858483E-6,0.003011196301278533,0.0030006383345259646,0.003016558047649252,0.20025425950813,8.80070194367085E-5,0.004459430403974772,0.004354371123541264,0.004575307975440217,0.89929359511492,0.37985863596586,0.8313348835777901,0.87138936475865,0.936897800508794,0.41594059476794,0.81590785737696,0.941181163968972,3.7048393928541E8,3.7055402718595E8,70087.90053999424,1,0.0,0.9999999965854016,2.990741360148912E-12,3.411073904196639E-9,3.2656441623943695E-17,5.343808797591941E-13,NVSS J144712+404745,221.8031859201,40.7958259341,0.001,0.001,90.0,20,14 47 12.76462,+40 47 44.9734,RadioG,G  |X  |*  |rG |Rad,52885.4475,0.19515,,,1.1132,-1.29,0.62,,,,,,,,,,20.399,19.018,17.867,17.378,17.05,0.230568,2CXO J144712.7+404744,GALAXY,,
27808,2CXO J144715.7+404629,11579,10,1.199168427379631,221.81555913417208,40.774761505074984,15.950334718618846,1544.2010459032458,0.1759860336042897,3.1261559545158E-14,0.017489069331668,-0.32604622111181,-0.34103685196752,1.79884,0.496751,0.11534962115458,3.271200770890367E-5,0.00456569537409605,0.004532983366387146,0.004598407381804954,0.24294556580176,5.122284640992424E-5,9.711108087071037E-4,9.125730810547345E-4,0.0010477637461148344,0.37338583333113,1.3214849187737402E-4,0.001412489725399144,0.0013552002343149823,0.0022752151587513343,0.094055724542768,3.973664107769859E-6,0.002182973072754682,0.002178999408646912,0.0021869467368624516,0.913434305197083,0.918437839642511,0.61185099876697,0.12525649011332995,0.74077811636941,0.72619758564115,0.34898020754114,0.04035340457723002,3.7048393928541E8,3.7055402718595E8,70087.90053999424,1,0.0,0.9999999355599435,6.443932631529412E-8,5.199648589196177E-15,6.726207692006166E-13,5.1007108114846616E-14,2XMM J144715.6+404629,221.8154791667,40.7748,0.073,0.073,90.0,2,"14 47 15.715  ","+40 46 29.28  ",QSO,X  |QSO,170938.9213,0.911342,,,,,,,,,,,,,,,21.601,21.382,21.148,21.15,21.283,0.258327,2CXO J144715.7+404629,QSO,,
27821,2CXO J144738.2+082546,10481,3,4.152532824358712,221.90916818971755,8.429570322565867,14.265544792533559,1252.368300454419,0.199965683028777,1.50828251234E-13,0.012492192379763,-0.4896939412867,-0.49594003747658,2.28223,0.285955,0.20309218985656,7.129474826001978E-4,0.021176017893128216,0.019914387275974107,0.02199556593583207,0.2493094193928,3.2648340301688665E-4,0.0039475811461197165,0.003729653887503191,0.00586853519693676,0.19869342506466,2.4410853847968867E-4,0.005686038193192109,0.005252732985759688,0.005944477087792829,0.064026975755203,1.0565544679680051E-5,0.011513961598174813,0.011503780946859353,0.011537638767136503,0.967821569306028,0.58204206702504,0.908004266633065,0.55195305149844,0.969123298263635,0.33813041910468,0.904780641035252,0.5411716925383501,3.4565077981076E8,3.4566293801085E8,12158.200089991093,1,0.0,0.9999931975974915,6.80109425311505E-6,5.470456009308736E-25,1.1129336226892198E-9,1.9531991270836532E-10,SDSS J144738.19+082546.6,221.9091548282,8.4296189232,0.0,0.0,90.0,8,14 47 38.19716,+08 25 46.6281,QSO,QSO|QSO|QSO|*,139187.9944,0.65327,,,,0.13,0.33,,,,19.53,19.36,,18.661,18.553,18.249,19.36,19.039,19.014,18.968,19.182,0.181317,2CXO J144738.2+082546,QSO,,
27827,2CXO J144755.6+100038,10486,29,16.02166297542878,221.98204210600886,10.010734279528831,9.983281334430803,212.08420185273127,572.9294894016494,2.1654405836013E-13,0.082448469706433,-0.14241099312929,-0.21986258588382,1.74619,0.56173,0.070927895530315,2.4866705867394173E-5,0.017768099736251392,0.017743233030383998,0.017792966442118786,0.066809174318082,1.843747457287374E-5,0.007647124083762248,0.00762870801983771,0.007671227793826353,0.40729794510333,9.25105512625748E-4,0.005589262195520891,0.004753187736651593,0.01025187284364915,0.092180298109164,1.666804312607424E-4,0.0045302709131355675,0.0043741177644762074,0.005306535222534035,0.10414129855249998,0.05129375347937004,0.26029591522933004,0.33773116482079,0.27869043437689,0.03976476244049998,0.20259838158757004,0.60122040182931,3.5418553137116E8,3.542033036713E8,17772.30014002323,1,0.0,0.9999887317849738,1.2995987243409663E-13,1.126821360010379E-5,7.019203995505332E-15,1.2835541978654519E-12,2MASS J14475558+1000404,221.981564883,10.0111301315,0.0,0.0,90.0,11,14 47 55.57557,+10 00 40.0685,QSO,QSO|IR |QSO|QSO|QSO|*,142531.065,0.6771,,,,0.44,-0.11,,,,18.31,18.12,,17.679,17.526,17.034,18.2,17.851,17.786,17.681,17.684,2.212048,2CXO J144755.6+100038,QSO,,
27829,2CXO J144801.5+091346,6792,1,14.66534354639419,222.00659794163744,9.229654107407638,17.04132256355517,799.9716581601275,56.24044330988066,1.0401071595894E-13,0.031230480949407,-0.30855715178014,-0.33479075577764,2.27259,0.33073,0.030776522955399,2.837603501356853E-6,0.016620563764603292,0.016617726161101937,0.01662340136810465,0.046875383995575,4.918278493793586E-7,0.006589337706151084,0.006588845878301704,0.006589829534000463,0.058191828691172,6.016129977829895E-7,0.00417290879478013,0.004172307181782348,0.004173510407777914,0.051580892114018,3.6702499247175282E-6,0.005858317371932865,0.005854647122008147,0.005861987621857582,0.08699734350721,0.41783497508302003,0.12168010267235996,0.38445343303666,0.24157111624262995,0.7286037565823,0.15229209266511,0.5930000311528301,2.6530294059846E8,2.6540149597536E8,98555.37690001726,1,0.0,0.9999999999875939,1.6545429570603553E-35,7.996075844422183E-26,1.8588331308974282E-35,1.2408958080155865E-11,SDSS J144801.60+091345.6,222.006680737,9.2293511001,0.001,0.002,90.0,6,14 48 01.60338,+09 13 45.6640,Seyfert_1,QSO|QSO|*  |QSO|Sy1,142378.7815,0.676,,,,,,,,,,,,,,,21.01,20.077,20.012,19.751,19.372,1.129804,2CXO J144801.5+091346,QSO,,
27837,2CXO J144932.7+002236,4092,2,4.496900331319035,222.3862902730839,0.3768253680216585,16.468945406888263,2169.1608270942997,0.43669305565430677,1.0762512144482E-12,-0.066208619612742,-0.40474703310431,-0.3472829481574,1.96311,0.40644,0.24884501085445,0.004373733525575374,0.16147732432646833,0.15725816292695183,0.16731356547592352,0.42986424693326,0.002977051444504621,0.02915614060665688,0.026076018461524957,0.03265307024477469,0.21557693927715,0.0016305868832452955,0.05043271119190507,0.048968888159590725,0.052557064533966566,0.071128039513055,2.9276874199223946E-4,0.08179231729455354,0.08135886541853259,0.08211609676896194,0.942595395571993,0.953934703207037,0.85753538697775,0.29895867067804005,0.71883862425939,0.8813160344843,0.62971207487371,0.5422474721370301,1.7360805303545E8,1.7361022903545E8,2176.0,1,0.0,0.9973120497370594,0.002687948643222673,1.0516434821429861E-16,6.775886108626881E-10,9.421308791908678E-10,2MASX J14493270+0022363,222.3862800755,0.3767515021,0.0,0.0,90.0,22,14 49 32.70722,+00 22 36.3054,Seyfert_1,AGN|X  |Sy1|X  |QSO|G  |G  |Sy1|AGN,23151.0416,0.08045,,,,0.66,-0.48,0.15,0.15,90,18.38,17.95,16.972,15.132,14.433,13.723,18.296,17.415,16.904,16.414,16.263,0.268439,2CXO J144932.7+002236,QSO,,
27842,2CXO J144944.7+085926,5033,9,2.071293668877461,222.4364975275438,8.990612205045986,13.624296915798153,1284.6107587011536,0.13905631208459504,8.6447350690613E-14,0.077451592754528,-0.27982510930668,-0.34978138663335,1.89921,0.520115,0.096759587496977,5.872842828385529E-5,0.007827933288620267,0.007761205234939865,0.007894618571019137,0.7202412528883,4.939028389092678E-4,0.0022015538689272437,0.0019187364763114103,0.00517568722313148,0.43285371631113,2.3216964146770356E-4,0.002611113368468907,0.002378943727001203,0.00284328300993661,0.28703053838589,1.81164417573541E-4,0.0030131378358393807,0.0027331823208214625,0.0032492034035126564,0.78251161207098,0.6849692767755999,0.82055481823779,0.941285183369733,0.36939599102483,0.7329481936028199,0.51964792014006,0.916064435320349,2.0328963703695E8,2.0331941943683E8,29782.39988002181,1,0.0,0.9896155964397275,0.010384403308599396,9.225044933224069E-25,2.5166720113970683E-10,4.643529030125732E-16,2XMM J144944.7+085926,222.4365083333,8.9906194444,0.051,0.043,0.0,4,"14 49 44.762  ","+08 59 26.23  ",AGN_Candidate,G  |AG?|X,68919.9278,0.26374,,,,,,,,,,,18.48,,,15.48,20.308,19.599,18.826,18.435,18.146,0.046428,2CXO J144944.7+085926,GALAXY,,
27848,2CXO J145006.9+085924,5033,8,5.842010809560553,222.5290086318223,8.990200010377723,14.558917709238047,1178.5069242463514,3.3271870056805755,1.0365390089383E-13,-0.069956277326671,-0.316052467208,-0.25109306683323,2.21893,0.481284,0.056476001934086,3.207619124043713E-5,0.009065757071211166,0.009010797822520096,0.009089675181356768,0.29916799164104,2.2246659243289803E-4,0.0023503242268292663,0.0022080051444452135,0.0036685341921213295,0.07176193135122,7.508208652447736E-6,0.003558730480027603,0.00355061486030395,0.003568160090532271,0.17508287830805,1.3695746381486192E-4,0.003156981537526394,0.002929577341000045,0.003351508102916198,0.60238635825815,0.47880981778391996,0.29693872864759996,0.85542926977917,0.922307195595063,0.19012447507318997,0.31821350871233,0.976218866546559,2.0328963703695E8,2.0331941943683E8,29782.39988002181,1,0.0,0.999999981466914,1.514886702844201E-8,3.3841379573992907E-9,7.726700489995884E-14,2.8976710975502797E-16,2XMM J145006.9+085924,222.5289682268,8.9902248091,0.001,0.001,90.0,8,14 50 06.95237,+08 59 24.8093,QSO,X  |AGN|AG?|QSO|QSO|*  |QSO|X,179753.554,0.99873,,,,-0.28,-1.38,,,,,,19.55,,,17.15,19.613,19.607,19.449,19.539,19.591,0.169149,2CXO J145006.9+085924,QSO,,
27857,2CXO J145019.5+581336,7023,14,0.8489254999014743,222.58138977276633,58.226878355400395,13.398371946095743,1122.930547877311,0.12725645395929158,4.4237575264804E-14,0.052467207995003,-0.22985633978763,-0.27857589006871,1.94202,0.564009,0.078984389164239,3.127662291789457E-6,0.004348109550105881,0.004344981887814093,0.0043512372123976715,0.46594312087863,1.4544874213741568E-4,0.0012883382319484023,0.0012233002002417634,0.0024252438537423165,0.32437315336635,1.2868411550663296E-4,0.0015500071171844888,0.0014860998784374507,0.0025120923676561426,0.26444753085742,9.952145091119923E-5,0.0015097490834861485,0.0014652156049066922,0.0022460342239405567,0.39677094565266,0.58594706662233,0.54773236925058,0.42513274460108996,0.27036021608484995,0.29035369230492003,0.42557913587264995,0.64698138984101,2.6783331566906E8,2.6788299566887E8,49679.999810010195,1,0.0,0.9999999999522515,2.3982746204029584E-14,4.755895388556397E-11,1.6177535711604784E-13,4.2296932171363433E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J145019.5+581336,QSO,,
27862,2CXO J145032.7+233838,4471,40,16.43105660890592,222.63651191189444,23.64389093914492,17.341243808384043,841.9919348761678,51.773282327758494,1.3324874833372E-13,0.11242973141786,-0.22860712054966,-0.33104309806371,2.01398,0.399171,0.036294273178537,1.9729325975266315E-5,0.021863082318996325,0.021826095626321568,0.021884967053460876,0.3871938922499,5.001621874585907E-4,0.00895276652136232,0.00818749175275981,0.009474835672967934,0.17384231611107,9.581783400481898E-5,0.00606179775484,0.00596597992083518,0.006157615588844818,0.056941337586542,2.7524410052285637E-5,0.0068476552399354485,0.006812469136869482,0.00688628743619658,0.51636587618755,0.97447455765521,0.43603169342036996,0.7213224183893501,0.8881589107235,0.991210794005534,0.63270843485144,0.70304535563311,2.17670872403E8,2.1771261640284E8,41743.99983999133,1,0.0,0.9999999997083933,2.056900198345307E-10,4.792603026921783E-17,8.58395839850217E-11,7.443887950643909E-14,SDSS J145032.88+233837.6,222.636993628,23.643806802,0.0,0.0,90.0,8,14 50 32.87847,+23 38 37.7045,QSO,QSO|QSO|QSO|*,200436.7129,1.24382,,,0.0742,0.63,-0.22,,,,18.95,18.63,,,,,18.527,18.469,18.209,18.207,18.287,1.617222,2CXO J145032.7+233838,QSO,,
27869,2CXO J145106.5+234922,4471,7,11.83827977487433,222.77729517078046,23.822966521702938,19.029688058729565,1079.4736122626998,44.69616895883116,1.2597169599846E-13,0.12242348532167,-0.25858838226109,-0.368519675203,1.70043,0.603389,0.039180285830464,8.303570043935144E-6,0.010830882044589377,0.010822610089038677,0.0108435408888958,0.160448937633,6.970578323770321E-5,0.003639493758557653,0.00354987256685688,0.0037117927220145746,0.11979629859114,1.3269428168231743E-4,0.003469768103276863,0.0033955293286796638,0.004506810482769717,0.17541576493344,2.0866884392731276E-4,0.003717503313203329,0.0036036986606480543,0.005134538523442478,0.47180886331053995,0.86844597449397,5.2140742780037996E-5,0.66422348152443,0.33596990953612005,0.70102905925979,8.717663737001224E-5,0.7465316139935401,2.17670872403E8,2.1771261640284E8,41743.99983999133,1,0.0,0.9999978931625317,8.13663073673436E-14,2.106836997096199E-6,4.396133547208298E-14,3.393281315125808E-13,SDSS J145106.63+234922.8,222.7776195517,23.8229992726,0.0,0.0,90.0,10,14 51 06.62869,+23 49 22.7974,QSO,QSO|QSO|QSO|*,191649.2051,1.13175,,,0.3259,0.21,0.14,,,,19.4,19.1,,,,,18.967,18.948,18.7,18.669,18.861,1.074761,2CXO J145106.5+234922,QSO,,
27870,2CXO J145109.3+292626,4787,1,0.58271626469182,222.78882653755943,29.44065690019288,16.055275625166633,2235.4701088094657,0.012717226907822747,1.1594429694522E-12,0.0037476577139288,-0.25484072454716,-0.25858838226109,1.82157,0.378819,0.069082436884268,2.539475763317228E-4,0.15838372431734207,0.15812977674101034,0.15863767189367378,0.38850004280504,0.0026280528176724494,0.034733153747840285,0.03210510093016784,0.03736120656551274,0.073300989441524,9.54298236976879E-5,0.05232872515845575,0.052237395304547345,0.052491747731091505,0.074455693952202,3.1708625957224744E-4,0.07134227736916193,0.0709841540097475,0.07170878901000761,0.06562122222433997,0.77372271865606,0.27981033133059996,0.44906727058837004,0.24037133219103002,0.76047795061748,0.70087383153147,0.23910897624084004,2.0674650372771E8,2.0674866372774E8,2160.0000299811363,1,0.0,0.9999999999418918,5.63141551291128E-11,1.1710820500600541E-17,1.499816966408365E-15,1.791256493459131E-12,2MASX J14510933+2926262,222.7888426141,29.4406460426,0.001,0.001,90.0,15,14 51 09.32223,+29 26 26.3258,Seyfert_1,Sy1|QSO|Sy1|AGN|X  |EmG|G,21773.8245,0.07547,,Sb,,,,0.217,0.165,15,18.95,18.31,,14.19,13.762,13.069,17.769,16.519,15.752,15.307,15.031,0.063782,2CXO J145109.3+292626,QSO,,
27878,2CXO J145141.7+575855,906,1,8.73559980202755,222.92406560221605,57.982002625517396,10.182825081110703,349.94617922228366,25.073187197857177,2.8251763740905E-14,-0.0087445346658339,-0.40724547158026,-0.39600249843848,2.07385,0.360908,0.1252289673609,3.37420091160905E-5,0.003937240171215707,0.003903498162099616,0.003970982180331797,0.27872400619438,5.9583385890500335E-5,0.0010048593712072207,9.456579080573142E-4,0.001077162976932632,0.1107401053748,5.492931201771497E-6,0.001188743561204319,0.0011775525062211257,0.001194671461787113,0.13408663633905,1.1615152104669547E-5,0.0017377847475479663,0.0017261695954432967,0.0017493998996526358,0.55198120326283,0.69721600343071,0.19083914496396004,0.40360700852202,0.4796993852511,0.51166233321286,0.54619304101343,0.35225094351504005,7.4161824518871E7,7.4209488518916E7,47664.00004500151,1,0.0,0.9999989016696907,1.0983299917087995E-6,3.593952446669992E-14,2.497869489675177E-13,3.7941980991581286E-14,SDSS J145141.70+575855.2,222.9238064433,57.9820382977,0.0,0.0,90.0,3,14 51 41.71355,+57 58 55.3379,QSO,QSO|QSO|*,218943.2508,1.533,,,0.3661,-0.45,-0.39,,,,,,,,,,21.04,20.352,19.93,19.644,19.784,0.511046,2CXO J145141.7+575855,QSO,,
27879,2CXO J145149.1+430125,1048,15,4.200776781162254,222.95471708683715,43.02361706595135,10.608977901014791,629.9156692440864,0.19976832915920822,7.6418210779878E-14,0.24609618988132,0.13616489693941,-0.11367895065584,1.47044,0.679994,0.070049695832427,2.9909884457276977E-5,0.008487778617326927,0.008456263501371485,0.00852787488600856,0.60301922344843,5.903572665059934E-4,0.003016113506929408,0.002649327548806456,0.006729297293250949,0.11278206265107,1.3066720775009454E-5,0.0027383501600319873,0.0027130236752349003,0.002753463229041026,0.12326683314811,9.719458286843294E-5,0.002736837471796141,0.002675909623391667,0.0033976191309946094,0.47378776781045995,0.76712342413485,0.026516538557999958,0.07817659509473995,0.25482943126552005,0.44915116796958,0.050614343119700034,0.11299716644129998,1.0017724547474E8,1.0019514947476E8,17904.00001999736,1,0.0,0.9999996952655474,3.047342268611777E-7,3.328874654935968E-19,2.1944542038222803E-13,4.1760475008278716E-16,CXOSEXSI J145149.0+430125,222.954702,43.023734,0.021,0.019,90.0,4,"14 51 49.128  ","+43 01 25.44  ",QSO,QSO|QSO|X  |AGN,193152.1884,1.15,,,,,,,,,,,20.38,,,,21.174,21.367,20.898,20.774,21.381,0.422831,2CXO J145149.1+430125,QSO,,
27880,2CXO J145156.0+431008,2424,29,8.972107900964001,222.9834989758615,43.16896581429158,15.470524467124726,749.839374409486,24.52582882128506,6.532874306188E-14,0.19362898188632,0.039975015615241,-0.15490318550906,1.8687,0.690181,0.092726043228752,2.4955303579177104E-5,0.006930034962554434,0.006905079658975257,0.006954990266133611,0.31120083178342,2.500735687181425E-4,0.00254806882723565,0.00236848323838676,0.0038734557303632447,0.45718084838905,3.500160626645275E-4,0.0023439544305315406,0.0021372980604863175,0.004048826517070071,0.36904883592352,2.272642852931075E-4,0.0020382066125759213,0.0018995094849839395,0.003662453563669773,0.07074542444922005,0.917230034677742,0.71038567834808,0.04772639506179999,0.23744760958197997,0.968145089145274,0.40893827977950004,0.03642274507530996,9.9268218964655E7,9.9298138964683E7,29920.000027999282,1,0.0,0.9999980092309563,3.5731665324016117E-8,1.9550361832929806E-6,1.1822020683021283E-12,6.967707901275711E-15,CXOSEXSI J145156.1+431008,222.98425,43.1690833333,,,172.0,3,"14 51 56.22   ","+43 10 08.7   ",EmG,X  |EmG,151436.7546,0.744,,,,,,,,,,,21.34,,,,,,,,,2.016777,2CXO J145156.0+431008,GALAXY,,
27882,2CXO J145206.4+580626,7022,14,3.879752599727884,223.0268515945795,58.107274032014644,16.476935114028713,1686.1941903360107,0.7079155710816536,7.0219985792101E-14,-0.072454715802623,-0.37851342910681,-0.31355402873204,2.18944,0.456584,0.063504245343474,3.7847918667758763E-6,0.0069747155688863706,0.006970930777019595,0.0069785003607531464,0.11249506919398,4.671708538062146E-5,0.001678733061690522,0.0016569040727976193,0.0019920691397817087,0.068335560159193,7.429105019763047E-6,0.0026186261075658015,0.002609090239762947,0.0026259570695355496,0.10808478873814,8.638761870174454E-5,0.0026779452640107583,0.0026321272929259783,0.0032933428198256513,0.24377532833006998,0.42094284522873004,0.37210076186687,0.72189754212331,0.5175833835977199,0.55789380087315,0.25156628041617,0.7060731243953899,2.7653406140216E8,2.7658410588982E8,50044.48765999079,1,0.0,0.9999999764049367,4.2291010697475085E-16,2.359501386020701E-8,2.981531048140781E-14,1.5405593553996887E-14,[VV2006] J145206.5+580626,223.0268639524,58.1072307089,0.0,0.0,90.0,17,14 52 06.44735,+58 06 26.0306,QSO,QSO|QSO|QSO|*  |UV,213415.0463,1.43751,,,,-0.03,0.23,,,,19.6,19.92,19.1,,,,19.95,19.933,19.667,19.544,19.664,0.157725,2CXO J145206.4+580626,QSO,177,4
27883,2CXO J145206.4+580626,906,41,5.692867895857463,223.0268515945795,58.107274032014644,16.476935114028713,1686.1941903360107,2.280161013048718,4.9816431790948E-14,0.10368519675203,-0.26983135540287,-0.36227357901312,1.81434,0.553725,0.10921388745494,5.649873283873721E-5,0.005209616962739901,0.005130597724591241,0.005284933393367639,0.11415124899072,8.929380421656345E-6,0.0013868001160383268,0.001369083466567406,0.0013977201092401552,0.1880714685741,7.850145749699485E-5,0.0016345547463677947,0.0015243090198413596,0.0017517908953155388,0.19900508278503,5.087001563504009E-5,0.0021919011830502373,0.002141031167415197,0.002242771198685277,0.85177122810576,0.17764754406605,0.79041894396293,0.67795516880966,0.84731134568475,0.24676731260979,0.961438828680345,0.5595946049680001,7.4161824518871E7,7.4209488518916E7,47664.00004500151,1,0.0,0.9999935375195497,6.435428858639281E-6,2.7051448095679696E-8,1.23915671879376E-13,1.3358055763250106E-14,[VV2006] J145206.5+580626,223.0268639524,58.1072307089,0.0,0.0,90.0,17,14 52 06.44735,+58 06 26.0306,QSO,QSO|QSO|QSO|*  |UV,213415.0463,1.43751,,,,-0.03,0.23,,,,19.6,19.92,19.1,,,,19.95,19.933,19.667,19.544,19.664,0.157725,2CXO J145206.4+580626,QSO,177,4
