,name,obsid,main_type,AGN,HMXB,Orion_V*,QSO,YSO
16117,2CXO J132532.5-430019,7798,AGN,0.32044405661385217,0.2033630023138136,0.09430394742777226,0.25971486263616056,0.12217413100840147
16119,2CXO J132532.5-430019,7797,AGN,0.3873196792094313,0.1672362200251078,0.0453194471592894,0.31475060129938587,0.08537405230678578
16121,2CXO J132532.5-430019,7800,AGN,0.3122385285052763,0.11101577719797252,0.09700071334955171,0.28125364442557466,0.1984913365216248
16132,2CXO J132533.0-425102,7797,AGN,0.28845368485934536,0.16487150358337097,0.2000171037182356,0.20564701133662872,0.1410106965024194
16136,2CXO J132533.6-431241,7797,AGN,0.40921919180924315,0.10296151798080996,0.12584428131475175,0.29096893216918707,0.07100607672600817
16137,2CXO J132533.9-425859,7798,AGN,0.2517991131585517,0.20290543343246717,0.15450823069414568,0.20121615220858094,0.18957107050625452
16139,2CXO J132533.9-425859,8489,QSO,0.29449969190606456,0.2194265040537739,0.030296188324749916,0.35300274267845194,0.10277487303695963
16153,2CXO J132535.9-430003,7800,QSO,0.2717888147749367,0.1686991300784978,0.055222828323901,0.404041305189526,0.10024792163313855
16156,2CXO J132536.0-430001,7800,QSO,0.2717888147749367,0.1686991300784978,0.055222828323901,0.404041305189526,0.10024792163313855
16158,2CXO J132536.3-430010,7799,QSO,0.21245976266535735,0.2158380229023099,0.08853598887504156,0.34262838705764814,0.14053783849964313
16180,2CXO J132540.5-430114,3965,AGN,0.2920523000932532,0.2596186313723554,0.06268978202315853,0.28335479087622084,0.1022844956350119
16181,2CXO J132540.5-430114,7797,AGN,0.40905642517702,0.13237671893762518,0.0675227351472479,0.2582986441567141,0.1327454765813928
16188,2CXO J132542.6-425911,7797,HMXB,0.16119914766933818,0.29775159358385195,0.18003456453363317,0.2050977161372849,0.15591697807589164
16189,2CXO J132542.6-425911,8490,AGN,0.3536671271958965,0.15873722739668036,0.13868520307264667,0.22038961319394768,0.12852082914082885
16190,2CXO J132542.7-425913,7797,HMXB,0.16119914766933818,0.29775159358385195,0.18003456453363317,0.2050977161372849,0.15591697807589164
16191,2CXO J132542.7-425913,8490,AGN,0.3536671271958965,0.15873722739668036,0.13868520307264667,0.22038961319394768,0.12852082914082885
16192,2CXO J132542.9-425914,8490,AGN,0.3536671271958965,0.15873722739668036,0.13868520307264667,0.22038961319394768,0.12852082914082885
16196,2CXO J132544.0-430610,7798,AGN,0.3999431946526981,0.2372542094327123,0.03990940513355806,0.2537480524371733,0.06914513834385824
16199,2CXO J132544.0-430610,8489,AGN,0.3555950395944744,0.15016827299170205,0.1262813896198758,0.24604806371779825,0.1219072340761494
16203,2CXO J132544.2-430805,7797,HMXB,0.28061092269610644,0.2900716263452225,0.09127210949550542,0.1924176565041969,0.14562768495896877
16211,2CXO J132546.0-431103,8489,HMXB,0.08992372076190425,0.2996329251678931,0.2873458176313034,0.14290397366035795,0.18019356277854126
16212,2CXO J132546.0-431103,962,HMXB,0.16870295205885627,0.3687354022044904,0.12156417449361934,0.18600113797945594,0.15499633326357812
16213,2CXO J132546.3-430310,3965,Orion_V*,0.09475737404920528,0.18059465504283992,0.3835422719381174,0.08405840190844459,0.2570472970613929
16214,2CXO J132546.3-430310,8490,YSO,0.18696768496031263,0.2250566026011938,0.15469268550906837,0.14605884269729963,0.2872241842321255
16225,2CXO J132546.6-430629,7798,Orion_V*,0.07488902589568439,0.19472119702344678,0.37311645234432816,0.08553131781836189,0.2717420069181788
16250,2CXO J132600.2-424345,7798,HMXB,0.2724397195548274,0.312723784512418,0.11345547700568859,0.26282376709511696,0.03855725183194917
16263,2CXO J132611.8-430243,7800,HMXB,0.20025215018355122,0.3809219110511981,0.18646690987366268,0.0800928698666419,0.15226615902494609
16264,2CXO J132611.8-430243,7799,AGN,0.44876722635437644,0.18679793001804543,0.0811702674632073,0.19350125197869864,0.08976332418567214
16271,2CXO J132615.7-425513,3965,AGN,0.27305191403330503,0.18828612506576217,0.2124555852240005,0.14711649218561146,0.17908988349132082
