,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
20203,2CXO J180410.0-242333,3754,YSO,0.08655884152605842,0.18415646358894125,0.15686584243086726,0.22563063662146962,0.3467882158326634
20319,2CXO J180449.7-073526,8949,YSO,0.13506772462611005,0.1321677363076017,0.22209663818161376,0.14670958945120569,0.36395831143346885
20321,2CXO J180450.4-242043,3754,Candidate_YSO,0.40450696847031764,0.4283523191831379,0.010347463800492448,0.1280059087775424,0.028787339768509806
20344,2CXO J180456.2-241826,3754,Candidate_YSO,0.3173225863876261,0.37507459185756864,0.08835916291827191,0.15727783699941478,0.0619658218371187
20370,2CXO J180946.7-233845,12546,Orion_V*,0.06847306132751671,0.053298043413150004,0.5976357129777196,0.04273530736971251,0.23785787491190125
20390,2CXO J181113.6-193341,3912,TTau*,0.198332439868339,0.18487347005928756,0.16780582416994264,0.4406250403055022,0.00836322559692861
20391,2CXO J181113.6-193341,16323,Candidate_YSO,0.41838819014573775,0.4184983837956232,0.017400252579422574,0.14557153256933977,0.00014164090987687098
20407,2CXO J181134.7-191809,14831,YSO,0.03186015422482958,0.10469405965237416,0.32890027420034185,0.16252622834173708,0.37201928358071734
20409,2CXO J181142.0-191942,14830,YSO,0.07923175703535083,0.10119186273691486,0.30470808556140927,0.19275521093453152,0.3221130837317935
20410,2CXO J181142.0-191942,14831,Orion_V*,0.04406757227939647,0.0495198631863578,0.37469351434834125,0.22767595096378224,0.30404309922212225
20412,2CXO J181200.7-191915,14831,Candidate_YSO,0.2987003947624876,0.36702241245449935,0.041714924009942284,0.2493384592034854,0.04322380956958554
20420,2CXO J181346.4-175834,6685,YSO,0.07978810471124352,0.13726338694109103,0.19888805652093233,0.26188615393500986,0.32217429789172325
20424,2CXO J181534.5-170859,6688,Candidate_YSO,0.3356921824355085,0.3501036402955974,0.035956721272374585,0.15787369720347133,0.1203737587930483
20431,2CXO J181706.8-160445,6689,Candidate_YSO,0.19976088860643812,0.35404701758262225,0.05889606490775087,0.26450334577284546,0.12279268313034337
20432,2CXO J181732.9-162852,6689,YSO,0.1226783656527492,0.14276258929741487,0.2844344773777739,0.10288101359485653,0.3472435540772055
20485,2CXO J181906.2-204232,2535,Orion_V*,0.05013073054307352,0.07880363083340317,0.33690740802197433,0.24817850776107375,0.28597972284047524
20499,2CXO J181927.2-133356,8931,Orion_V*,0.12610867933577785,0.13469959894255007,0.3273601066213176,0.12397859140108741,0.28785302369926713
20500,2CXO J181936.4-134933,8932,YSO,0.08838630641221569,0.12110562103730971,0.20227696412602844,0.25657795469851025,0.3316531537259359
20516,2CXO J182021.9-160952,6420,YSO,0.05438392841597347,0.057192927758722194,0.34945407194132666,0.04625831718328216,0.4927107547006956
20578,2CXO J182030.8-161013,6420,YSO,0.06725892186565945,0.07422870414594197,0.30102016746613663,0.04312898192901792,0.514363224593244
