,name,obsid,main_type,HMXB,Orion_V*,QSO,TTau*,YSO
10623,2CXO J085946.3-434140,6433,Orion_V*,0.1317202807189617,0.3074335640651841,0.10919423974942746,0.15018645583355145,0.3014654596328754
10663,2CXO J090728.7+520153,14965,YSO,0.24572454598841592,0.19861758001599616,0.07553610833759357,0.0956349878601068,0.38448677779788737
10672,2CXO J090931.4-094819,10743,TTau*,0.09948095617112855,0.22116613070933672,0.08791837665666573,0.29840052251480237,0.2930340139480666
10685,2CXO J091017.4+541758,2227,HMXB,0.33560713299170963,0.25465891368242316,0.10064626994912072,0.09673943981083696,0.21234824356590953
10762,2CXO J091822.3-120439,4969,HMXB,0.253607682610762,0.1933009768855061,0.174499330225174,0.14382676309344214,0.2347652471851157
10763,2CXO J091822.3-120439,4970,YSO,0.20826738117727686,0.17109858892269408,0.11991069659445039,0.2231426430127347,0.27758069029284393
10764,2CXO J091823.3-120221,4970,QSO,0.23110016151187324,0.09462870908539216,0.40301060783282744,0.1144799039703156,0.15678061759959153
10767,2CXO J091833.8-120237,4969,YSO,0.25591846958141673,0.09440360315150986,0.23164782792251853,0.11873149382824091,0.29929860551631393
10816,2CXO J092704.1-555703,14589,Orion_V*,0.11054462181645211,0.3173948961839591,0.11718620355745428,0.2379878041084615,0.21688647433367308
10941,2CXO J095317.7-461341,14575,HMXB,0.4598755771695721,0.1716778470566392,0.10371845892927006,0.13598801297363333,0.12874010387088541
10956,2CXO J095431.2+174222,13215,QSO,0.2508823245821492,0.1970691963866285,0.257980255294226,0.12586616351474367,0.16820206022225273
10962,2CXO J095445.3+685658,735,YSO,0.21232239790220606,0.28027469927411036,0.07997187801837817,0.09926783204551053,0.3281631927597949
10989,2CXO J095524.2+690957,735,HMXB,0.4577159842316391,0.11774186879419088,0.19307920461802935,0.10517859218258781,0.12628435017355288
10991,2CXO J095524.2+690957,5945,HMXB,0.564178757332936,0.060796385675952115,0.15259083289925524,0.09342758235140182,0.1290064417404548
11053,2CXO J095536.1+695449,11104,Orion_V*,0.193472968163575,0.2896041931436513,0.13862930096728546,0.17596626886399735,0.20232726886149072
11054,2CXO J095536.1+695449,2933,YSO,0.13022765892597138,0.17787538619551735,0.10679813464266384,0.2314048640508143,0.3536939561850331
11190,2CXO J095613.7+685724,12301,HMXB,0.2864546303066678,0.264168589148736,0.10749423108005066,0.1108013807665685,0.23108116869797707
11355,2CXO J100014.1-193810,3215,HMXB,0.6346500249887458,0.05750339861575065,0.10708193230399295,0.13931788837594167,0.06144675571556913
11431,2CXO J100141.6+020758,8000,Orion_V*,0.17916423906185105,0.29850437949411934,0.07931089817494723,0.22433472756284412,0.21868575570623824
11444,2CXO J100152.1+021158,8552,Orion_V*,0.20176550148912178,0.3366012565872839,0.056496118719714564,0.1497409513381961,0.2553961718656837
11491,2CXO J100257.7+690625,5773,Orion_V*,0.16252621139415255,0.2867860630359632,0.14544785589727433,0.12574113207965487,0.2794987375929549
11511,2CXO J100335.9+001121,13976,YSO,0.32264105762423295,0.07919200266340175,0.1824905687731999,0.06467649418460752,0.35099987675455785
11553,2CXO J100459.9-073232,14384,YSO,0.12825976702134034,0.2309531511009747,0.18366878090710523,0.21591525679003828,0.2412030441805414
11658,2CXO J100621.0-294957,8181,HMXB,0.37983548440807957,0.11433873601795465,0.3495058628506975,0.11284612118732117,0.04347379553594707
11693,2CXO J101115.5-124141,926,HMXB,0.3711359766576081,0.17695690559374208,0.29066821772792867,0.08743187225096759,0.07380702776975351
11711,2CXO J101741.4+413051,1520,QSO,0.36815601548210136,0.003991945148091016,0.5048029438080686,0.12236462502514073,0.0006844705365984493
11723,2CXO J101856.7+412259,1520,QSO,0.14070851077447297,0.0021080183842160545,0.8117156587101206,0.0451136553893519,0.00035415674183841123
11746,2CXO J102302.8-574606,3501,Orion_V*,0.17850862340587553,0.2981500824166648,0.15421099090608323,0.10814911767235985,0.2609811855990166
11866,2CXO J103433.6+573231,1697,YSO,0.17744236002683766,0.21802724213472927,0.10776016229221214,0.12694766217339407,0.36982257337282687
11884,2CXO J103616.0-273944,2220,QSO,0.19555164859988225,0.1527069641952362,0.2858611600007075,0.09907580795192711,0.26680441925224707
11893,2CXO J103706.9-583710,13613,YSO,0.21750610017304975,0.11320883061196786,0.22764360744913312,0.14046769724724578,0.3011737645186035
11895,2CXO J103716.3-583617,13613,Orion_V*,0.1675802262420506,0.3159760771655161,0.0816939211346886,0.15054291384404547,0.2842068616136992
11896,2CXO J103718.6-583741,13613,Orion_V*,0.26334609386735824,0.28135654616719347,0.23868933368742895,0.10845940546924189,0.10814862080877748
11899,2CXO J103722.9-583723,13613,HMXB,0.30215904051038733,0.22613178365823086,0.09178696178605553,0.13182950922566491,0.2480927048196614
11900,2CXO J103755.3+485128,12098,HMXB,0.27998908771913433,0.22844427640481973,0.14453875973962693,0.17695072433226947,0.17007715180414945
11901,2CXO J103807.7-584313,13613,YSO,0.20716310209853958,0.2717027772739458,0.09293491915043155,0.13921596851143545,0.28898323296564754
11904,2CXO J103816.2-584236,13613,HMXB,0.24150142677732853,0.23399294260030457,0.10377927000638668,0.22223381547533658,0.19849254514064357
11920,2CXO J103915.6+534306,2939,QSO,0.2552134364241182,0.09996116752784691,0.3939712050675749,0.12658979682813915,0.12426439415232074
11923,2CXO J104012.3-594810,9497,HMXB,0.2856413138124378,0.1376222970217524,0.14843673109922378,0.2783529620118104,0.14994669605477556
11924,2CXO J104012.3-594810,9889,YSO,0.2526520546144373,0.21827396403882623,0.07569930847916553,0.18401517675232199,0.26935949611524906
11939,2CXO J104134.6-600328,9859,YSO,0.22447034008212566,0.274357412073111,0.1513039920240351,0.06823139433724608,0.28163686148348216
11947,2CXO J104212.7-591343,9861,YSO,0.15515068883498215,0.17244019492435014,0.1116593999308596,0.16192146060060444,0.3988282557092036
11949,2CXO J104220.8-590908,9890,YSO,0.18636620803444118,0.18473558021006545,0.1150723126179465,0.13699574604677342,0.3768301530907735
11952,2CXO J104242.4-600004,9498,YSO,0.1796361673885,0.302924423433088,0.0464933817963181,0.0786838981189054,0.39226212926318854
11964,2CXO J104314.9-593341,4495,TTau*,0.2837262110963218,0.07193134033104692,0.2633642589649685,0.2845604309179171,0.09641775868974573
12015,2CXO J104343.3-602309,9493,HMXB,0.4235260332074869,0.19321622390294393,0.09018635840789847,0.06615496185764899,0.2269164226240218
12558,2CXO J104402.9-593354,4495,Orion_V*,0.23674770075479634,0.34817416288256325,0.0786910959561899,0.05751585023547949,0.278871190170971
12579,2CXO J104409.0-593435,4495,HMXB,0.45009730526590536,0.08637112056472594,0.10873117747016914,0.1235270012788059,0.2312733954203937
12600,2CXO J104417.6-594236,6402,Orion_V*,0.18843709243096674,0.358026611466713,0.06719663680610409,0.129799399627238,0.2565402596689781
12665,2CXO J104432.3-594431,6402,HMXB,0.6688723839509716,0.07820693115580692,0.07325334820237897,0.08922542840117631,0.09044190828966615
12677,2CXO J104441.8-594656,6402,HMXB,0.30054828691808816,0.12137451940285121,0.1272859076632532,0.17592483526329214,0.2748664507525153
12683,2CXO J104445.8+063846,14926,QSO,0.1909733401436475,0.15748470503632833,0.23535945810960857,0.20846558373483215,0.20771691297558342
12697,2CXO J104454.0-595552,6402,TTau*,0.21032176949291193,0.13772936936692176,0.19428067393407142,0.2673740611888557,0.19029412601723913
12698,2CXO J104454.3-595615,6402,TTau*,0.21032176949291193,0.13772936936692176,0.19428067393407142,0.2673740611888557,0.19029412601723913
12754,2CXO J104518.9-592920,9486,Orion_V*,0.08714612528294136,0.34963064844292774,0.09953852425839227,0.23327931319831333,0.23040538881742534
12756,2CXO J104521.5-591922,9484,YSO,0.20269914921397084,0.09911052652443546,0.15973631965062865,0.19343623826261247,0.3450177663483526
12758,2CXO J104522.2-595046,6402,YSO,0.13476150146715465,0.26327632703743087,0.13751729705599214,0.1468320793844592,0.31761279505496315
12767,2CXO J104536.7-594702,6402,HMXB,0.34100437454293786,0.18714129692238174,0.2665155785749696,0.13845899738789993,0.06687975257181082
12887,2CXO J104601.0-595943,9483,Orion_V*,0.1616524216930296,0.38015613668086023,0.05637603030143314,0.07440280464320952,0.3274126066814675
12888,2CXO J104608.9-600823,9485,YSO,0.20271016323728153,0.26166937624770603,0.13525647156615364,0.08371161410660963,0.3166523748422492
12894,2CXO J104615.7-592728,9486,Orion_V*,0.20872055076509283,0.2544461807274251,0.08964801637788793,0.2157332107763811,0.23145204135321315
12935,2CXO J104741.8+123744,1587,HMXB,0.35560310671094014,0.21892915317551898,0.09048107986285822,0.1610564178727138,0.1739302423779689
12953,2CXO J104752.7-595741,9490,QSO,0.2553762442122375,0.21679942118035633,0.2985778142924271,0.10384456297347144,0.12540195734150758
12968,2CXO J104814.1-583051,3842,HMXB,0.2543673422857345,0.2286478594545358,0.15153174422304244,0.18957862770044412,0.1758744263362432
13013,2CXO J104916.8+510335,10534,YSO,0.12744325947076784,0.1923962615891323,0.2786108913093246,0.09739459440080547,0.3041549932299697
13018,2CXO J104943.1+510144,10534,YSO,0.26194626007842353,0.08979210402411052,0.24065576332694963,0.11867346305713795,0.28893240951337823
13047,2CXO J105355.8+573841,4936,QSO,0.15103123227455695,0.0037603069734330865,0.7960054343933392,0.04865473579376065,0.0005482905649102064
13100,2CXO J110318.7-605514,2754,YSO,0.12669940910352354,0.2924401133458913,0.05308527936923669,0.20608857042665416,0.3216866277546944
13101,2CXO J110318.7-605514,3720,Orion_V*,0.10294915046207705,0.32245372050577553,0.13167386824461644,0.17572398515577123,0.2671992756317597
13110,2CXO J110435.5-584824,8941,YSO,0.24742397628838525,0.24727430318255936,0.06601969483858894,0.1423151338085846,0.29696689188188186
13115,2CXO J110450.7-584543,8941,YSO,0.2259970520867227,0.27241375500817905,0.13057862458948039,0.09724019896502976,0.27377036935058824
13116,2CXO J110456.3-585015,8941,YSO,0.118204373269008,0.2327359502040096,0.1150112944838288,0.2530176738414531,0.28103070820170056
13118,2CXO J110507.7-585206,8941,YSO,0.24200754686582446,0.21402803079228028,0.1326930427968704,0.04833198046269103,0.3629393990823338
13121,2CXO J110520.7-584757,8941,TTau*,0.13002143741602518,0.1974564399633302,0.07655146191158048,0.30380048602091225,0.292170174688152
13132,2CXO J110629.4-182202,11553,QSO,0.21238786715444652,0.1381255880739217,0.2939889493556764,0.14666680824860578,0.20883078716734974
13149,2CXO J110926.4-650225,9066,HMXB,0.5246544530742665,0.040921239698910705,0.2680961733197082,0.098455524936605,0.06787260897050958
13179,2CXO J111133.6-603723,2782,HMXB,0.6452977567350212,0.11935514628900276,0.11621414151579931,0.061699143538211404,0.05743381192196528
13181,2CXO J111141.1-604222,2782,QSO,0.2634157746909198,0.053285968223878474,0.27993701489961664,0.22627360235057473,0.17708763983501044
13184,2CXO J111143.8-610706,8905,YSO,0.08377265266660557,0.3549918376549679,0.07413552118770937,0.11218608797564904,0.37491390051506823
13199,2CXO J111218.7-611204,8905,Orion_V*,0.14718256265723728,0.3051889195147052,0.12690779123489712,0.16929482614095315,0.25142590045220714
13233,2CXO J111403.8-611116,12329,Orion_V*,0.1500212231879484,0.3183308028866595,0.16585443408047684,0.09762165432535364,0.26817188551956167
13235,2CXO J111426.9-611621,12329,Orion_V*,0.2368019264187967,0.31481750847015716,0.20047844890033228,0.05871437446555565,0.18918774174515826
13258,2CXO J111506.5-611524,12328,HMXB,0.29461459213181557,0.23718261288847214,0.11726983288172603,0.0690738002700349,0.2818591618279513
13263,2CXO J111506.8-611535,13162,YSO,0.183590413092486,0.22443259342068062,0.13284316934196325,0.18547555167797444,0.2736582724668956
13305,2CXO J111515.2-611701,633,YSO,0.285059472747712,0.08483016310939571,0.14919430097611647,0.05234846818031052,0.42856759498646524
13306,2CXO J111515.5-611611,13162,YSO,0.271794809849644,0.13218659287936574,0.12788975611940423,0.0629732314775925,0.40515560967399356
13316,2CXO J111607.3+013509,3275,HMXB,0.4541390640737931,0.06752544697549236,0.16867239689747993,0.163042471443244,0.14662062060999065
13317,2CXO J111607.3+013512,9375,HMXB,0.35406738992754555,0.2592827714562464,0.06578176579799844,0.09608822678822311,0.22477984602998646
13318,2CXO J111607.3+013512,3275,HMXB,0.3697994383744793,0.13018094649390474,0.19925303359605875,0.160488583975755,0.14027799755980228
13357,2CXO J111913.1+212332,5790,QSO,0.19000552104968718,0.1634385748758941,0.26015177722231253,0.1891789114119811,0.19722521544012506
13386,2CXO J112016.2+133527,2039,Orion_V*,0.23604829255275325,0.2614899366710105,0.23597203949741258,0.07106014289555576,0.19542958838326807
13404,2CXO J112052.3+530240,3951,QSO,0.1283990090532052,0.0019265831463867898,0.8278689462033546,0.04149484734576261,0.0003106142512907525
13414,2CXO J112112.8+530631,3951,QSO,0.30659321223404,0.09828089848515908,0.3273198163929982,0.15596274316425635,0.1118433297235464
13427,2CXO J112314.2+013333,3013,QSO,0.19450996542223353,0.16027231143707213,0.2500313681099726,0.1622275136087945,0.23295884142192722
13448,2CXO J112347.3-591834,126,QSO,0.30994580879114475,0.08672203099554454,0.4071420836066416,0.16355677266725469,0.03263330393941436
13451,2CXO J112347.3-591834,8221,HMXB,0.319823731314584,0.22604902000381139,0.23488518622641705,0.09031854911313647,0.12892351334205107
13453,2CXO J112352.2-592046,6680,YSO,0.12311915928882332,0.2776066614638124,0.11310730158223702,0.1898695964285583,0.29629728123656895
13454,2CXO J112352.2-592046,6679,Orion_V*,0.12504512451429087,0.284173001248513,0.10658864455753596,0.20715464707604644,0.2770385826036137
13458,2CXO J112416.0-591202,8221,TTau*,0.15745067025913723,0.23701531914925425,0.15896948494524393,0.3019063699197002,0.14465815572666435
13461,2CXO J112425.3-592319,126,TTau*,0.21402166671286865,0.09381457661847398,0.17750406315593295,0.2732226424822864,0.24143705103043803
13462,2CXO J112425.3-592319,8221,YSO,0.21010157683376304,0.25969252805114873,0.07172893011420099,0.13230245377700928,0.326174511223878
13463,2CXO J112425.3-592319,6678,Orion_V*,0.16457076255859418,0.3534938280749666,0.0862034720911877,0.1478850234966171,0.24784691377863452
13483,2CXO J112509.6-591403,6677,Orion_V*,0.11677645259293865,0.29514436583877623,0.11173542637863135,0.21115463188731842,0.2651891233023354
13494,2CXO J112729.0+565301,7607,YSO,0.2703273023782089,0.19841032558539046,0.1113769320475794,0.05446928336309404,0.36541615662572735
13505,2CXO J112830.4+583346,15619,QSO,0.3084042949662089,0.11088494557065919,0.3611020211539093,0.1332183348836808,0.08639040342554176
13618,2CXO J113617.3-605309,3924,QSO,0.32027939751983464,0.13344946964770424,0.349167168264273,0.10055011191103001,0.09655385265715816
13625,2CXO J113944.8-262546,898,Orion_V*,0.229705340697478,0.258021357401542,0.19699229113558234,0.10360058506888398,0.21168042569651357
13631,2CXO J114004.6-320040,8913,YSO,0.19042313486510298,0.15059264048812543,0.08629731534569778,0.22847277815512798,0.34421413114594596
13636,2CXO J114018.8-262247,898,QSO,0.18357729942629278,0.13967498744204518,0.3639465820878828,0.10438802253888112,0.20841310850489814
13654,2CXO J114402.5+195656,514,TTau*,0.1667790749139004,0.2298251132634918,0.1975421118663297,0.28305924632155927,0.1227944536347188
13734,2CXO J114911.9+560509,4740,HMXB,0.421185728025653,0.12563452091679392,0.11126235872736584,0.06660127225222255,0.2753161200779648
13736,2CXO J114916.1+125432,9254,HMXB,0.38517692892106176,0.15154241335751367,0.23723810311909654,0.11732019752566396,0.10872235707666422
13806,2CXO J115800.8+440502,4739,QSO,0.28916528205907127,0.07366230542398232,0.3311263774034392,0.17753602360772078,0.12851001150578636
13810,2CXO J115846.7+434735,4739,YSO,0.20168818418194862,0.23750534434407103,0.14878820127487047,0.13207060810379104,0.27994766209531885
13854,2CXO J120136.0-185341,3041,HMXB,0.4330553485236974,0.03947130522644236,0.3330663303264483,0.12123090885866503,0.0731761070647469
13863,2CXO J120149.7-185550,3041,QSO,0.22493680541210131,0.06597380573819604,0.44150101275056286,0.10978180038916018,0.15780657570997952
13893,2CXO J120155.2-184917,3041,QSO,0.21509444840189057,0.0896618003600212,0.421111212191803,0.12150905239168469,0.15262348665460063
13911,2CXO J120246.4-185854,3041,QSO,0.2026657506738833,0.1958976793229187,0.31369010721216234,0.0705322912209255,0.21721417157011014
13963,2CXO J121116.9+502205,11310,TTau*,0.26582999330910934,0.12429552474328481,0.09376712816509271,0.362864096669699,0.1532432571128143
13980,2CXO J121414.8-652536,11099,Orion_V*,0.10556155314233118,0.34887439535569,0.0914387866899902,0.1496124722223833,0.3045127925896054
14006,2CXO J121513.2-652028,11098,Orion_V*,0.11926208210518666,0.34144067679272366,0.15443681113863644,0.11519008384706407,0.2696703461163893
14027,2CXO J121656.9+374335,942,HMXB,0.33276583166043855,0.25792819001043527,0.11177131474175182,0.1092667527530973,0.1882679108342771
14158,2CXO J122153.5+490759,1662,HMXB,0.30972786984611267,0.22995780688792805,0.14055517271932344,0.1261830214151909,0.19357612913144495
14159,2CXO J122156.1+271834,5766,HMXB,0.4277383099216738,0.12936594142538307,0.10339210977833085,0.11720503324761855,0.2222986056269937
14167,2CXO J122251.2+155123,14230,Orion_V*,0.18417827039314597,0.30068373662881787,0.16822591482542099,0.14647582818597477,0.2004362499666403
14170,2CXO J122254.1+154912,6727,HMXB,0.25960535190125256,0.12510787999741116,0.23306829849242314,0.19168817777375557,0.1905302918351576
14230,2CXO J122503.7+125248,1619,HMXB,0.23661296670828005,0.09542157720528795,0.2351008629411556,0.23295611656387266,0.19990847658140376
14234,2CXO J122504.1+125232,1619,HMXB,0.23661296670828005,0.09542157720528795,0.2351008629411556,0.23295611656387266,0.19990847658140376
14238,2CXO J122504.5+125259,1619,HMXB,0.23661296670828005,0.09542157720528795,0.2351008629411556,0.23295611656387266,0.19990847658140376
14240,2CXO J122505.4+125308,1619,HMXB,0.23661296670828005,0.09542157720528795,0.2351008629411556,0.23295611656387266,0.19990847658140376
14253,2CXO J122528.5+130308,15149,YSO,0.1184973778486357,0.14819601018501627,0.23737134899909346,0.10649059529864367,0.3894446676686109
14259,2CXO J122539.5+333204,882,Orion_V*,0.14571527249161448,0.3402540213601761,0.11969616583536254,0.15761304002061158,0.2367215002922353
14279,2CXO J122605.0+130113,15149,QSO,0.24216339480515803,0.05980970981551542,0.49994087449956875,0.10352368829737071,0.09456233258238712
14280,2CXO J122607.9+130637,15149,QSO,0.2286483141478219,0.06452187112525266,0.3906490499586735,0.093981749001293,0.22219901576695883
14290,2CXO J122628.7+333625,3180,Orion_V*,0.11925328957188705,0.3312157192743716,0.23071754464512478,0.1483876881075176,0.17042575840109891
14325,2CXO J122811.2+440638,10875,HMXB,0.513946089886311,0.0952043722760756,0.16752491872034406,0.10551739280160763,0.11780722631566191
14329,2CXO J122813.2+440655,10875,HMXB,0.24553611291260813,0.21765542052473352,0.22821832733948988,0.1427474956688953,0.16584264355427325
14366,2CXO J122932.0+140920,11784,QSO,0.2893788579914436,0.1025971466834019,0.361233253439793,0.14681932435561532,0.09997141752974625
14397,2CXO J122946.7+080002,12978,HMXB,0.4516568027421886,0.07638574031733858,0.18283013344550306,0.15465449039730236,0.13447283309766742
14398,2CXO J122946.7+080002,12889,HMXB,0.6263997070352336,0.06227720257801925,0.15273295400587242,0.10813156953544305,0.05045856684543167
14399,2CXO J122946.8+075958,12978,HMXB,0.4516568027421886,0.07638574031733858,0.18283013344550306,0.15465449039730236,0.13447283309766742
14447,2CXO J123018.6+132656,4688,HMXB,0.5607776670304402,0.06272191011584044,0.23335231073449986,0.0811202380285513,0.06202787409066816
14783,2CXO J123055.2+122340,8057,HMXB,0.2512558439488465,0.12245375848344044,0.21039995260720476,0.166407069104846,0.24948337585566224
14790,2CXO J123059.5+122510,2707,QSO,0.34642316250252086,0.05562583710331412,0.43136172107772125,0.10821352002784125,0.05837575928860248
14815,2CXO J123203.8-161146,15565,HMXB,0.5140059177179374,0.0578832402976724,0.22074699185424349,0.18543460738771814,0.021929242742428575
14816,2CXO J123203.8-161146,15567,HMXB,0.5042746879511327,0.06322268816326165,0.23085205871865838,0.18326320986514755,0.018387355301799746
14842,2CXO J123525.2+124359,2072,QSO,0.16619046600989554,0.11612332833959994,0.4150462602940823,0.20600496618471872,0.0966349791717033
14939,2CXO J123619.3+163302,6100,HMXB,0.23734291002491814,0.18640992986369698,0.17760859476030003,0.16301788425303454,0.23562068109805032
15021,2CXO J123709.4+131509,5911,TTau*,0.14473514908529217,0.219025657251014,0.09823330529618313,0.2911916914239428,0.24681419694356785
15153,2CXO J124027.0-114706,9532,QSO,0.20512124257464723,0.0617940305329682,0.4722507175007666,0.1855449031959464,0.07528910619567161
15160,2CXO J124126.6+323924,797,HMXB,0.2896390997098546,0.2584608355405388,0.26014020715722047,0.09133407236421612,0.1004257852281701
15214,2CXO J124339.5+113312,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15218,2CXO J124339.6+113322,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15219,2CXO J124339.7+113255,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15230,2CXO J124340.2+113330,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15238,2CXO J124340.5+113317,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15239,2CXO J124340.7+113250,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15240,2CXO J124340.7+113328,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15243,2CXO J124341.0+113324,8046,YSO,0.23315659496626057,0.13555536450556552,0.206867008534176,0.16888256478931837,0.2555384672046795
15344,2CXO J125121.5-091421,2230,QSO,0.34645578473986827,0.06955601524213731,0.36660241741736366,0.1181236741255315,0.0992621084750994
15366,2CXO J125345.6-392653,5768,YSO,0.23224913002759792,0.25400208222524306,0.08456969859480526,0.15914890973658666,0.2700301794157669
15413,2CXO J125641.7+471903,2210,QSO,0.17730309620262028,0.0024011010670169602,0.7630645585712565,0.05683083417985606,0.0004004099792501902
15426,2CXO J125709.4+043206,832,QSO,0.2064990058287211,0.14757563102553772,0.3732668193702728,0.16285791298725605,0.10980063078821246
15556,2CXO J130522.8-492900,13791,YSO,0.24882576729518946,0.18833064582190684,0.09844660217270669,0.06167455571140127,0.4027224289987958
15648,2CXO J131120.6-012257,6930,YSO,0.11915905559097394,0.20824614614321585,0.148231469346815,0.19391863267698173,0.3304446962420135
15665,2CXO J131212.0-005347,4990,HMXB,0.33332339792201027,0.20299369479081156,0.14374889001384367,0.14884546940783092,0.17108854786550368
15689,2CXO J131420.1+131958,14530,HMXB,0.38295115625156706,0.10037319119585204,0.1839775737561463,0.2745980031611884,0.05810007563524628
15747,2CXO J132344.3-451152,15199,HMXB,0.31146916978786265,0.13286546918335712,0.1797726758328787,0.14008885139146782,0.23580383380443362
15847,2CXO J132512.0-430044,7800,HMXB,0.3094969357110962,0.11403161691360707,0.23520882398943516,0.17970168071461082,0.1615609426712507
15848,2CXO J132512.0-430044,8489,HMXB,0.33547570077699296,0.13850039242588802,0.2825420196998,0.07251912427184795,0.1709627628254712
15872,2CXO J132521.1-430154,3965,Orion_V*,0.19983827956504283,0.3488087965709078,0.15884402481360954,0.14367594053953855,0.14883295851090136
15874,2CXO J132522.3-425717,7800,YSO,0.1486938620280051,0.16775424599691174,0.17678355852696306,0.23792313383061098,0.2688451996175091
15875,2CXO J132522.3-425717,7799,Orion_V*,0.11504091713212596,0.3544978453158721,0.10819781743406336,0.1871876709580665,0.23507574915987217
15877,2CXO J132522.3-425717,8489,TTau*,0.18506255403643906,0.14195890385544657,0.15587132039260015,0.2961484099613356,0.22095881175417859
15878,2CXO J132522.3-425717,7797,YSO,0.16740790781715742,0.28835956118516876,0.0751588013270933,0.09830387676136747,0.3707698529092131
15879,2CXO J132522.3-425717,2978,HMXB,0.38685361242465466,0.16204489421093615,0.12911792819554777,0.19414959197951392,0.12783397318934753
15912,2CXO J132524.1-425959,8489,HMXB,0.3202570603748553,0.11355076841775329,0.24827873987172264,0.11947993265410609,0.1984334986815627
15914,2CXO J132525.2-431448,7797,YSO,0.1308574729149018,0.2620008316514723,0.1580960967325078,0.1674402006999404,0.28160539800117773
15924,2CXO J132526.1-430132,8489,YSO,0.167496002849265,0.246476323396539,0.1475759302299111,0.14183558412702615,0.29661615939725877
15931,2CXO J132527.0-430159,10722,QSO,0.22560109269091466,0.13917707338025873,0.2994927230755734,0.07587595356023806,0.25985315729301517
15945,2CXO J132527.4-430214,8490,Orion_V*,0.3103244268992432,0.32869638288590286,0.056940542986867876,0.08309880334008608,0.22093984388790014
16026,2CXO J132529.7-430053,10722,HMXB,0.29990499772064433,0.11667233291783857,0.21019713275672885,0.11218289096135405,0.2610426456434341
16099,2CXO J132532.0-430231,8490,Orion_V*,0.2438158617457982,0.3461418358492756,0.1670768578234495,0.10482782350721981,0.13813762107425684
16109,2CXO J132532.4-430134,7800,HMXB,0.3195440849083912,0.14896476391697994,0.16947471231265276,0.1013436540072981,0.260672784854678
16112,2CXO J132532.4-430134,2978,Orion_V*,0.21111246121497265,0.28055495685184206,0.2605637850084184,0.08182569922266457,0.16594309770210225
16162,2CXO J132538.1-431212,8489,HMXB,0.2988411396575741,0.1183579295168171,0.23115870720358067,0.14659962424570822,0.2050425993763199
16184,2CXO J132541.4-425918,8490,QSO,0.25295943363873474,0.12226199959380753,0.27694777453031444,0.12502569971113353,0.22280509252600977
16200,2CXO J132544.1-431119,7798,QSO,0.2992791995500841,0.054096894474309445,0.37809671406867945,0.18775553748307183,0.08077165442385514
16226,2CXO J132546.6-430629,7797,YSO,0.13878971492471429,0.1658752332728481,0.22670785136035357,0.2184177925659353,0.25020940787614865
16260,2CXO J132604.2-424701,7798,YSO,0.12135186077858204,0.20286540482688373,0.10939689798242695,0.2477311841595283,0.31865465225257905
16261,2CXO J132604.2-424701,7799,Orion_V*,0.14220191811296246,0.36814853665437164,0.1243109596329423,0.1512471346939284,0.21409145090579534
16283,2CXO J132625.7-430253,7799,HMXB,0.26186213814195264,0.18134727718295793,0.08516932978149937,0.2307872935688351,0.24083396132475493
16284,2CXO J132625.7-430253,7798,YSO,0.15254177221836526,0.20221661341839145,0.10054623511190483,0.17496653033579865,0.3697288489155398
16286,2CXO J132628.6-472627,13726,YSO,0.18834397787324852,0.2441350835515347,0.17657263786052418,0.07001377752814934,0.3209345231865432
16298,2CXO J132651.0+285408,3291,YSO,0.1489207457605752,0.30062243575897907,0.14065292806574395,0.09191587543578593,0.3178880149789159
16301,2CXO J132652.6-472713,13726,QSO,0.2244449910620526,0.09840685697168083,0.302013289567444,0.18117666294372808,0.19395819945509446
16304,2CXO J132654.4-472204,13726,Orion_V*,0.2228124576833958,0.2466629801591957,0.1439874240496963,0.22192520427471113,0.1646119338330011
16331,2CXO J132844.5+470750,3932,QSO,0.2042788776551032,0.09950246793102074,0.36545535517729033,0.14846896720345806,0.1822943320331277
16380,2CXO J132952.6+471143,1622,HMXB,0.30176081717249104,0.08037109676879997,0.29942255790257605,0.2520011432836042,0.06644438487252885
16408,2CXO J132953.7+471431,12668,HMXB,0.3395501520389199,0.10539027920037092,0.2566782531949139,0.12335211053107187,0.1750292050347234
16462,2CXO J133017.0+470233,3932,QSO,0.21221534854834917,0.08595539426126823,0.4255216406409051,0.14606854795222404,0.1302390685972534
16508,2CXO J133320.9+503104,15540,HMXB,0.3480389920287076,0.2053975287745399,0.08628826974405347,0.2161772559478902,0.1440979535048089
16554,2CXO J133649.1-295258,793,Orion_V*,0.14454392362969548,0.244526505007512,0.19316482266058732,0.20516271738857317,0.21260203131363203
