,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
7766,2CXO J053520.0-052038,6419,YSO,0.17754632275811738,0.020456936020305492,0.1640822449063043,0.11190911670907845,0.5260053796061943
7885,2CXO J053520.7-051548,14334,HMXB,0.2846941085435687,0.2968820217391642,0.15563159840246943,0.10614802168358904,0.15664424963120863
8113,2CXO J053523.4-052001,4374,YSO,0.1430377620142901,0.21174537268611757,0.14815356040448224,0.07817687663268955,0.4188864282624206
8591,2CXO J053540.2-051728,15546,AGN,0.48417412690077105,0.16132830552194816,0.0910834834916466,0.15097965346201897,0.11243443062361536
8608,2CXO J053541.8-702701,3908,HMXB,0.2553728719899559,0.2843083258895652,0.11816449763115343,0.07995163973614951,0.26220266475317594
8707,2CXO J053657.1-691328,16640,YSO,0.18577916163019764,0.2737347656173926,0.16472398829587567,0.08960666543840144,0.2861554190181327
8708,2CXO J053657.1-691328,17312,AGN,0.2674951657074713,0.23537047150222734,0.21750754948381204,0.11652418215568325,0.16310263115080603
8710,2CXO J053657.1-691328,16201,HMXB,0.199860377323775,0.26279052728243196,0.18471519658839797,0.09607574449795404,0.2565581543074411
8715,2CXO J053715.2-691316,16198,QSO,0.2167200048505972,0.20540774380082832,0.324193955731667,0.12238010011145352,0.13129819550545394
8761,2CXO J053754.3-690222,16621,AGN,0.3150354639660942,0.19206603151846968,0.23587067438804643,0.06563995688930449,0.19138787323808507
8765,2CXO J053754.3-690222,16443,HMXB,0.24684748226735728,0.25515307593559944,0.24288344690034402,0.04322843171513663,0.21188756318156265
8766,2CXO J053754.3-690222,16442,YSO,0.2142031285319354,0.12274886906424545,0.14514891954155063,0.062378936025821216,0.45552014683644737
8767,2CXO J053754.3-690222,7263,YSO,0.1757686921798747,0.2755843969763327,0.14267225672255326,0.06119058679015259,0.34478406733108663
8769,2CXO J053754.3-690222,16196,AGN,0.31767526086778713,0.1289119216099868,0.25798504818169987,0.08143207136861548,0.2139956979719108
8786,2CXO J053824.2+261705,8242,HMXB,0.2381341865097033,0.249369837078842,0.1995985403879004,0.06930608069773685,0.2435913553258173
8807,2CXO J053840.2-690559,16194,QSO,0.3016474139863805,0.0650821086139806,0.3823675953404037,0.17056078747924885,0.08034209457998645
8811,2CXO J053840.2-690559,17312,QSO,0.19750350092684074,0.14145208260784323,0.28355130350727703,0.130198967075881,0.247294145882158
8917,2CXO J053908.7+262118,8242,QSO,0.21114924335727572,0.2186351655736409,0.3407666785944939,0.05736787613698647,0.17208103633760308
8946,2CXO J053958.7-690609,16442,HMXB,0.21565902401533613,0.31503282239105973,0.18466378702813907,0.08046977054104189,0.20417459602442334
8947,2CXO J053958.7-690609,16202,HMXB,0.11888577290749477,0.33279316654657604,0.2035657120494389,0.05800691595746392,0.2867484325390263
8956,2CXO J053958.7-690609,17486,YSO,0.23380506169478085,0.22016272258987443,0.20749045887071085,0.05762185995645658,0.28091989688817726
8957,2CXO J053958.7-690609,17561,AGN,0.3025711102365056,0.24425191558525378,0.21099526929247103,0.05735041118841366,0.18483129369735582
8960,2CXO J053958.7-690609,16616,QSO,0.18111668422470903,0.20074396675668493,0.33018505133525317,0.05869109505787673,0.22926320262547628
9044,2CXO J054238.5+693744,10529,QSO,0.3116467438710672,0.07055945117759353,0.33485676960517563,0.13587351822738655,0.1470635171187771
9048,2CXO J054248.5-405311,914,QSO,0.2889525786008479,0.11474563470783909,0.3398432456254946,0.09600880591527902,0.16044973515053945
9061,2CXO J054553.9+085729,9924,QSO,0.25225204360594417,0.07752435476464074,0.3863308050595489,0.1344217409126597,0.1494710556572064
9104,2CXO J054626.6-385141,3273,YSO,0.1906315204650759,0.22966606264936587,0.24345149727999665,0.08111811309061134,0.25513280651495035
9161,2CXO J055112.3-681725,3850,AGN,0.492263399517944,0.03430427998712636,0.11590877207178477,0.3263680766857063,0.03115547173743878
9166,2CXO J055154.5+323025,13656,QSO,0.3029592146064857,0.16864050022677426,0.33721741644102393,0.07438356941443687,0.11679929931127915
9170,2CXO J055154.5+323025,14366,AGN,0.35667120754796267,0.19213397761056836,0.32028665971754106,0.05181582142334611,0.07909233370058182
9183,2CXO J055217.6-570203,11743,HMXB,0.17669838548031672,0.4486783116732444,0.2429295495315707,0.07904027073842235,0.05265348257644603
9184,2CXO J055217.6-570203,11871,HMXB,0.11130412600919697,0.5437838636789696,0.13323621287379384,0.05662242666723672,0.15505337077080278
9186,2CXO J055230.1+323306,13657,QSO,0.2575559478448614,0.15828909724476967,0.3244280209422033,0.07965324303413128,0.18007369093403422
9188,2CXO J055232.9+322629,13656,QSO,0.30991889533797984,0.06253932775818596,0.418245105828797,0.12232311450608122,0.0869735565689561
9243,2CXO J060748.0-062239,1882,AGN,0.3593271095608755,0.07605579341532052,0.26623272896280026,0.15223647805129098,0.14614789000971287
9282,2CXO J061230.9+180336,12022,HMXB,0.24070500953569904,0.2751808727629765,0.2195572792879506,0.06155345132314506,0.20300338709022883
9300,2CXO J061642.7-575502,15582,HMXB,0.26476655844196084,0.30256762755295724,0.25055076033325874,0.09081075132822491,0.09130430234359818
9301,2CXO J061642.7-575502,14351,QSO,0.2940805298422322,0.16999386109048847,0.3876909636514244,0.0968465380691137,0.05138810734674124
9302,2CXO J061642.7-575502,15579,QSO,0.27712319022527104,0.1828700814025127,0.36480224494455243,0.11553574710424672,0.059668736323416995
9303,2CXO J061642.7-575502,14349,QSO,0.27448989952200686,0.18814464145899534,0.3443839161426239,0.12979034607973672,0.06319119679663718
9304,2CXO J061642.7-575502,14017,HMXB,0.18621099769458246,0.463529915586043,0.24790316713851598,0.06282707748975083,0.03952884209110776
