,name,obsid,main_type,HMXB,Orion_V*,QSO,TTau*,YSO
8923,2CXO J053923.8+261810,8242,YSO,0.12519502097858629,0.3475909786131913,0.06358795638743628,0.08341421382108366,0.38021183019970245
8925,2CXO J053932.1+261931,8242,Orion_V*,0.12406665115424578,0.38664224784010764,0.11826055950747438,0.1439705236000891,0.22706001789808294
8940,2CXO J053948.5-285822,4274,QSO,0.17819637001392993,0.13517026196687154,0.3859274491521588,0.13812435266501574,0.16258156620202407
8958,2CXO J053958.7-690609,16640,HMXB,0.2723576548271267,0.25302086322619954,0.19092073445227217,0.05795029474446256,0.22575045274993907
9148,2CXO J054819.3-702045,1992,HMXB,0.4706555721938539,0.09424326372436173,0.24124099283525272,0.15630990191411773,0.03755026933241385
9167,2CXO J055154.5+323025,14367,QSO,0.15996785494473512,0.03695124462365109,0.6223798458714238,0.10300967295595653,0.07769138160423351
9203,2CXO J055425.4-675538,1039,QSO,0.0858747299006942,0.001627300871072668,0.8831625022051587,0.02906645300581653,0.0002690140172580692
9211,2CXO J055930.4-523833,13117,Orion_V*,0.15911285417604748,0.30099645968142213,0.08521220344341898,0.16787452871077033,0.28680395398834113
9239,2CXO J060745.4-062931,1882,Orion_V*,0.23407193110977423,0.27159784290007377,0.11274721018234318,0.13092311037808657,0.2506599054297222
9241,2CXO J060747.3-061547,1882,Orion_V*,0.2558910304523666,0.3227899363742676,0.07342246201566059,0.08043069191376745,0.26746587924393767
9244,2CXO J060748.2-062708,1882,Orion_V*,0.17275753655119883,0.37256070345165043,0.10140906047011987,0.0906280797411377,0.2626446197858931
9249,2CXO J060758.3-061405,1882,YSO,0.19601683916329435,0.12652900295340347,0.2701710596863624,0.10586078851686039,0.30142230968007944
9255,2CXO J060801.5-061637,1882,YSO,0.2145190527282303,0.1726274274655739,0.2198785480291915,0.0876598514756012,0.30531512030140306
9259,2CXO J060821.4-062409,1882,YSO,0.19241298699819293,0.24641812564760426,0.09875364829548594,0.08888160047307357,0.37353363858564326
9299,2CXO J061634.8-394345,15126,Orion_V*,0.1645556918439972,0.32679816059614486,0.1384708609638822,0.17333168497122406,0.1968436016247515
9314,2CXO J061705.4-522020,13127,YSO,0.19795398757621468,0.24647788596529682,0.1172813723936366,0.1857272604356465,0.2525594936292054
9315,2CXO J061705.4-522020,12261,YSO,0.2638168606257756,0.24106317155693502,0.060387317764080975,0.14815809237822491,0.28657455767498347
9337,2CXO J061911.3-622502,7569,QSO,0.30889645522751275,0.05056940851782115,0.4602374701989968,0.13122775529535746,0.04906891076031191
9339,2CXO J061924.3-580551,15263,HMXB,0.3438955457294357,0.10674064896200544,0.2499588153434302,0.052961513889253645,0.24644347607587502
9379,2CXO J062616.6-543632,4944,TTau*,0.19455280995082108,0.2139245413373039,0.08471129715065112,0.28036795098188344,0.22644340057934037
9380,2CXO J062636.7-541946,13522,Orion_V*,0.1638719512801146,0.33474391162763945,0.09307464861443342,0.17753244597237186,0.23077704250544068
9407,2CXO J063155.3+045633,8454,YSO,0.04256882256486955,0.04811841151973158,0.046852375455676845,0.05887137725010093,0.8035890132096212
9410,2CXO J063155.6+045601,8454,YSO,0.04256882256486955,0.04811841151973158,0.046852375455676845,0.05887137725010093,0.8035890132096212
9453,2CXO J063309.3+101339,6397,Orion_V*,0.26426779134389977,0.3124017204054521,0.10967225154078104,0.1563186379783113,0.15733959873155584
9473,2CXO J063415.2+175100,15622,QSO,0.2538677820379735,0.2334904350057004,0.26393328109310893,0.09621587500119029,0.15249262686202694
9613,2CXO J064058.4+093331,13610,TTau*,0.16755484466454765,0.15278845701290752,0.14077116226904232,0.3518956077960643,0.1869899282574382
9845,2CXO J065032.6+413031,4379,Orion_V*,0.22949050450831968,0.29917532694354965,0.07941133978851589,0.2432142473822033,0.14870858137741153
9846,2CXO J065032.6+413031,3208,HMXB,0.2528447836496582,0.20748656677233923,0.10019420294285708,0.2451201389183299,0.1943543077168156
9889,2CXO J065715.3-560007,5361,QSO,0.21650288766782308,0.18248028407534805,0.32214529571389044,0.14085367700236961,0.1380178555405688
9915,2CXO J065814.5-071245,14635,TTau*,0.1469200716880037,0.24396824279533802,0.12551784191733958,0.3313456106634997,0.15224823293581907
9923,2CXO J065856.0-555205,3184,YSO,0.18493717433952603,0.14675635774799742,0.20648806434966585,0.12138003747080221,0.34043836609200845
9937,2CXO J065922.0-555014,5356,QSO,0.20812323349755701,0.08583820607849854,0.384358949192799,0.20201206179624862,0.1196675494348969
9981,2CXO J071540.9+470852,4199,YSO,0.20559049290250478,0.21929417781010788,0.12398953377951587,0.12253737593652624,0.3285884195713454
10069,2CXO J072117.1+560429,3289,QSO,0.2942887669429136,0.08990885520311383,0.309588429700447,0.1438249666741381,0.16238898147938752
10080,2CXO J072506.1+750158,12699,Orion_V*,0.2303834509233969,0.2703256522875231,0.1077561845238006,0.13834858847340167,0.2531861237918777
10094,2CXO J072908.2+205609,7421,HMXB,0.30896035167674857,0.29738787712988446,0.0808810894739182,0.14622143276053876,0.1665492489589101
10138,2CXO J074111.5+741450,10470,TTau*,0.15661402127757074,0.11989195637916539,0.24114199130584113,0.2835683656454067,0.19878366539201603
10164,2CXO J074414.9+375645,9407,TTau*,0.2499040684271714,0.16060427759641968,0.0918165216488139,0.27848840180285345,0.21918673052474172
10165,2CXO J074414.9+375645,9408,HMXB,0.3286886262148494,0.25816470316865014,0.1403034604988241,0.07067983236557451,0.20216337775210175
10166,2CXO J074414.9+375656,9408,Orion_V*,0.25227647501813305,0.26577228861205865,0.10215243956783136,0.21386263792698088,0.16593615887499596
10167,2CXO J074414.9+375656,9407,HMXB,0.3275044527613902,0.2650592003092741,0.07892707128985721,0.13012114876742628,0.19838812687205226
10168,2CXO J074414.9+375656,9774,HMXB,0.2955838849179876,0.2076116483894321,0.08231587066383604,0.22610409763659678,0.18838449839214752
10171,2CXO J074423.3+375514,9407,HMXB,0.34546347372257347,0.2796195288936332,0.07590259944771097,0.1572437364445492,0.14177066149153314
10172,2CXO J074423.3+375514,9774,TTau*,0.2521949939062337,0.15248189936329012,0.12210253679556252,0.34699665569109783,0.1262239142438158
10176,2CXO J074452.0+380251,9407,QSO,0.23174277627266357,0.18281902877639836,0.3132596294551093,0.10018383568737364,0.17199472980845507
10177,2CXO J074452.0+380251,9774,QSO,0.23742456422939873,0.08546310330528518,0.290312152126659,0.21913952754472998,0.16766065279392717
10210,2CXO J074814.4-192110,12881,HMXB,0.30884672514502837,0.14102915741843075,0.2818408730232791,0.16031232395154144,0.10797092046172033
10211,2CXO J074818.6-191731,12881,QSO,0.13596206159800334,0.14487213423894088,0.3150385396094153,0.26527292845308315,0.1388543361005572
10218,2CXO J075120.1+500356,15170,QSO,0.2326689850000141,0.18115753780247693,0.24365048382686236,0.114107238896733,0.22841575447391374
10276,2CXO J081500.1-032251,12729,HMXB,0.3656266374110013,0.2077882679902492,0.19696377920994532,0.11715785233676954,0.11246346305203471
10285,2CXO J081930.4+634259,2199,HMXB,0.39960611232873094,0.26012311006857974,0.12264853499272721,0.04567585835195657,0.17194638425800568
10310,2CXO J082446.5+434816,16022,QSO,0.1588173767885892,0.122786229912487,0.3466682481539761,0.31373342700908974,0.0579947181358579
10366,2CXO J083453.0-451255,10135,Orion_V*,0.25638259085798765,0.3210430152295678,0.15477973672334508,0.06800366765643019,0.1997909895326693
10448,2CXO J084044.4+295752,12119,QSO,0.19761457433705035,0.10245471848423612,0.31757171238817034,0.22358966916542883,0.15876932562511428
10463,2CXO J084155.0-173849,15316,QSO,0.15884605674951136,0.10867852757086131,0.48412547980015785,0.17441277964347346,0.07393715623599598
10467,2CXO J084206.4-173409,15316,TTau*,0.22459483807632766,0.13693035647077167,0.09994126837259562,0.3229665693567685,0.2155669677235367
10554,2CXO J085327.7+511503,2061,HMXB,0.380375701477832,0.0944915158646311,0.27653111092300847,0.1307816160717569,0.11782005566277141
10592,2CXO J085818.4-450216,743,HMXB,0.3283434722020998,0.17595799058067188,0.15868153214947972,0.12283245086143259,0.214184554206316
10619,2CXO J085935.8-434457,6433,YSO,0.1055970406996529,0.23569989623424753,0.06383171259905068,0.060043388090698896,0.5348279623763501
10623,2CXO J085946.3-434140,6433,Orion_V*,0.14453840544546825,0.2809868197367168,0.11109498269656995,0.18542414130944007,0.27795565081180484
10663,2CXO J090728.7+520153,14965,YSO,0.26171756092096277,0.18553552381200514,0.085753949308391,0.0986589321908543,0.36833403376778673
10672,2CXO J090931.4-094819,10743,TTau*,0.10762518072959995,0.216886780042492,0.09228801186065057,0.3103247858851419,0.2728752414821155
10685,2CXO J091017.4+541758,2227,HMXB,0.3469167772659926,0.2436142242854913,0.10769453536150071,0.10383173894124453,0.19794272414577088
10762,2CXO J091822.3-120439,4969,HMXB,0.26141826105221483,0.18051686319700505,0.18493751098656133,0.14174059633529668,0.231386768428922
10763,2CXO J091822.3-120439,4970,YSO,0.23575049052504235,0.16830298254210044,0.1259483739605494,0.20938502291142402,0.2606131300608839
10764,2CXO J091823.3-120221,4970,QSO,0.2355603490029255,0.08322997084433306,0.41952169952740126,0.10949329192311247,0.1521946887022277
10767,2CXO J091833.8-120237,4969,YSO,0.2649972580314781,0.08442506722676284,0.24502468533539698,0.1166045813115927,0.28894840809476924
10816,2CXO J092704.1-555703,14589,Orion_V*,0.12121574759794747,0.2811268809196943,0.14115986344859463,0.2347241462661364,0.2217733617676271
10941,2CXO J095317.7-461341,14575,HMXB,0.4796519729574685,0.15162376331778216,0.10440715743635112,0.14278314646184304,0.12153395982655525
10956,2CXO J095431.2+174222,13215,QSO,0.25829520034689796,0.18622982891113707,0.27871333328512254,0.11748169764063747,0.1592799398162049
10962,2CXO J095445.3+685658,735,YSO,0.23637611548508886,0.25678678313899356,0.08856061134768342,0.10017075479517075,0.31810573523306346
10989,2CXO J095524.2+690957,735,HMXB,0.46028814186457306,0.11772805866234151,0.2032970279701178,0.09984057326273062,0.11884619824023691
10991,2CXO J095524.2+690957,5945,HMXB,0.575465248250323,0.05688910270529355,0.16210603780518645,0.08835004467639498,0.11718956656280195
11053,2CXO J095536.1+695449,11104,Orion_V*,0.19441492993755338,0.2635367898941177,0.15020158328533117,0.18627288526753025,0.2055738116154676
11054,2CXO J095536.1+695449,2933,YSO,0.1319592450977523,0.15657310552892267,0.11306821116052772,0.23898216633579145,0.35941727187700584
11190,2CXO J095613.7+685724,12301,HMXB,0.2882188222343718,0.23895478489500083,0.11942701330287978,0.12304504101390597,0.2303543385538416
11355,2CXO J100014.1-193810,3215,HMXB,0.654847512884864,0.051907406944818525,0.10808614870136621,0.1259093426734986,0.059249588795452654
11431,2CXO J100141.6+020758,8000,Orion_V*,0.18704600347968361,0.2658928253952997,0.08569783863769008,0.2530198855177069,0.20834344696961973
11444,2CXO J100152.1+021158,8552,Orion_V*,0.22410151318872773,0.3211030336305546,0.060750815584619235,0.1526551295359864,0.24138950806011206
11491,2CXO J100257.7+690625,5773,YSO,0.1643192896182625,0.2505292753334638,0.15846176282890617,0.16340197842899337,0.26328769379037414
11511,2CXO J100335.9+001121,13976,HMXB,0.35389591494383466,0.07523146399562043,0.19130917287928093,0.07103442860555245,0.3085290195757114
11553,2CXO J100459.9-073232,14384,YSO,0.14248253040647757,0.23342923298549795,0.17267544175057642,0.21217716639190612,0.2392356284655419
11658,2CXO J100621.0-294957,8181,HMXB,0.391748163993496,0.09939383258684556,0.35135918347546014,0.11291649447332833,0.044582325470870085
11693,2CXO J101115.5-124141,926,HMXB,0.37052489993678367,0.16744540822408374,0.3002760827394696,0.08981824136310129,0.07193536773656173
11711,2CXO J101741.4+413051,1520,QSO,0.3557479982930686,0.0037879579359196246,0.5183175600317785,0.12147958822858111,0.0006668955106521498
11723,2CXO J101856.7+412259,1520,QSO,0.12877488736257617,0.001913595950332241,0.8251336251909107,0.04384679761869265,0.0003310938774883068
11746,2CXO J102302.8-574606,3501,Orion_V*,0.19292065263762456,0.2967829116433855,0.16839171226787403,0.10359616496478281,0.23830855848633314
11866,2CXO J103433.6+573231,1697,YSO,0.1936541214764327,0.2006773819975511,0.11853341966221285,0.1281489702750349,0.3589861065887683
11884,2CXO J103616.0-273944,2220,QSO,0.21356917139812284,0.14691805938542912,0.30797077739936685,0.09429638402020783,0.23724560779687348
11893,2CXO J103706.9-583710,13613,YSO,0.22365787253236927,0.11073039483940952,0.2468154745931881,0.14868858114522882,0.2701076768898044
11895,2CXO J103716.3-583617,13613,Orion_V*,0.16900458008247765,0.3315169445412743,0.08248934995494779,0.1513656251204933,0.26562350030080695
11896,2CXO J103718.6-583741,13613,HMXB,0.2689498892175518,0.25956081351372096,0.24022127226027484,0.11788239057786529,0.11338563443058713
11899,2CXO J103722.9-583723,13613,HMXB,0.32366540732650834,0.20500512909497198,0.10436550882210252,0.1410888013734059,0.2258751533830112
11900,2CXO J103755.3+485128,12098,HMXB,0.3065525766226875,0.19107913670239135,0.17280516917768227,0.1837654076003267,0.14579770989691235
11901,2CXO J103807.7-584313,13613,YSO,0.20992436612927384,0.24961842155757533,0.10998142136370219,0.14673870357122942,0.28373708737821923
11904,2CXO J103816.2-584236,13613,TTau*,0.24507166706094377,0.2075783684645189,0.10282199307751064,0.2541540783765822,0.1903738930204445
11920,2CXO J103915.6+534306,2939,QSO,0.2586779864134966,0.09226163888402111,0.39474305504225465,0.13185417027700405,0.12246314938322361
11923,2CXO J104012.3-594810,9497,HMXB,0.29437854759237414,0.1242887322099795,0.15011947971548414,0.2907260551424994,0.1404871853396628
11924,2CXO J104012.3-594810,9889,HMXB,0.2676422229603924,0.21263181001765116,0.08386749079177117,0.18782432717980418,0.24803414905038096
11939,2CXO J104134.6-600328,9859,YSO,0.2460630772591909,0.23703549952767203,0.1772420633584296,0.07990470069737005,0.2597546591573374
11947,2CXO J104212.7-591343,9861,YSO,0.14736030608213357,0.1682056922945384,0.12024941005750586,0.182635275845072,0.3815493157207501
11949,2CXO J104220.8-590908,9890,YSO,0.20108850927842215,0.17418963960697134,0.12267368971709332,0.14570150842252275,0.3563466529749904
11952,2CXO J104242.4-600004,9498,YSO,0.17953260149319658,0.31878103744034364,0.0549150047096773,0.08270765166887939,0.36406370468790306
11964,2CXO J104314.9-593341,4495,TTau*,0.2834835661834913,0.06542569805094367,0.269796522679336,0.2870095558946555,0.0942846571915734
12015,2CXO J104343.3-602309,9493,HMXB,0.4301783127864981,0.1864386194749934,0.09499255866687295,0.06265493835342276,0.22573557071821262
12558,2CXO J104402.9-593354,4495,Orion_V*,0.24727676198043486,0.32232250593505785,0.08449561113015595,0.060216243494435946,0.28568887745991534
12579,2CXO J104409.0-593435,4495,HMXB,0.4710124907470235,0.07541244357724569,0.11266577394819192,0.13578279956546738,0.2051264921620714
12600,2CXO J104417.6-594236,6402,Orion_V*,0.19582108303293863,0.3486085464445074,0.08139566181795155,0.13463055356856263,0.23954415513603994
12665,2CXO J104432.3-594431,6402,HMXB,0.6727406128846058,0.06697076576098035,0.07625849275126491,0.097327232595152,0.08670289600799701
12677,2CXO J104441.8-594656,6402,HMXB,0.30992857365301457,0.11116480789978975,0.134307325116462,0.1953868990265351,0.2492123943041985
12683,2CXO J104445.8+063846,14926,QSO,0.19857985676496606,0.14885933497635456,0.2370416405291838,0.21560012762464006,0.19991904010485556
12697,2CXO J104454.0-595552,6402,TTau*,0.2206549397948134,0.12369680635729079,0.20856273252355606,0.27090957026764284,0.176175951056697
12698,2CXO J104454.3-595615,6402,TTau*,0.2206549397948134,0.12369680635729079,0.20856273252355606,0.27090957026764284,0.176175951056697
12754,2CXO J104518.9-592920,9486,Orion_V*,0.09020862091294013,0.31970863943815864,0.11913612064528423,0.2547747985809211,0.21617182042269598
12756,2CXO J104521.5-591922,9484,YSO,0.20280318351217835,0.09273580110067736,0.1614664793918358,0.202172603348705,0.34082193264660343
12758,2CXO J104522.2-595046,6402,YSO,0.13952312318243665,0.24613608776198723,0.1396166841436077,0.1615675884480274,0.3131565164639409
12767,2CXO J104536.7-594702,6402,HMXB,0.3519088318665904,0.16793122557852683,0.2636402122155424,0.15223956700761015,0.06428016333173023
12887,2CXO J104601.0-595943,9483,Orion_V*,0.1849337667732446,0.3594140001113379,0.05903487142100278,0.07854980827206548,0.31806755342234927
12888,2CXO J104608.9-600823,9485,YSO,0.2191228203123587,0.23643278022150505,0.15312914225229077,0.09035485827671363,0.3009603989371318
12894,2CXO J104615.7-592728,9486,Orion_V*,0.21177978396191788,0.2505060366553931,0.10614956955189776,0.23277560190935742,0.1987890079214338
12935,2CXO J104741.8+123744,1587,HMXB,0.3370842118405595,0.22244060648349945,0.09628008734884881,0.178361581727339,0.1658335125997531
12953,2CXO J104752.7-595741,9490,QSO,0.2715549247136892,0.18936721182901423,0.3094850895469404,0.11158170964804673,0.11801106426230937
12968,2CXO J104814.1-583051,3842,HMXB,0.2599870257344728,0.21897611748788012,0.16032025545110823,0.20030524646611286,0.1604113548604259
13013,2CXO J104916.8+510335,10534,QSO,0.12701808954678295,0.18869457954542085,0.2987018303847962,0.08832432247970302,0.2972611780432968
13018,2CXO J104943.1+510144,10534,HMXB,0.27390315733491377,0.08527714926319,0.2568345807993275,0.1306264066921247,0.2533587059104439
13047,2CXO J105355.8+573841,4936,QSO,0.1500285418441417,0.003591175319712818,0.7959569869029832,0.04987196149760856,0.0005513344355536142
13100,2CXO J110318.7-605514,2754,YSO,0.14473959760607993,0.27242472744910057,0.06287841819479478,0.23966737839735366,0.2802898783526711
13101,2CXO J110318.7-605514,3720,Orion_V*,0.12122201123891306,0.2931304183055517,0.15666173372483316,0.19698722825794773,0.23199860847275428
13110,2CXO J110435.5-584824,8941,YSO,0.25906969333140667,0.23153789012343956,0.07026164472504547,0.1699896521193942,0.2691411197007142
13115,2CXO J110450.7-584543,8941,YSO,0.2335282779093607,0.24866622720917636,0.14182553090767144,0.104448582809507,0.27153138116428444
13116,2CXO J110456.3-585015,8941,TTau*,0.12235347874961111,0.23447431244567998,0.11440017375571546,0.2658749314691977,0.26289710357979584
13118,2CXO J110507.7-585206,8941,YSO,0.26349376391944423,0.19829591737025828,0.13908173080700517,0.05693774470850635,0.342190843194786
13121,2CXO J110520.7-584757,8941,TTau*,0.13757596388583068,0.17217265629926795,0.08819988558093303,0.31987123270696727,0.282180261527001
13132,2CXO J110629.4-182202,11553,QSO,0.2277156171649567,0.12201416584498861,0.3171404225446339,0.13898856865237755,0.19414122579304316
13149,2CXO J110926.4-650225,9066,HMXB,0.5290062296899087,0.03818595358744512,0.2676635182111167,0.09520397206841422,0.0699403264431153
13179,2CXO J111133.6-603723,2782,HMXB,0.6506191711375415,0.11447635538764345,0.11873112470845172,0.06039613076370736,0.05577721800265586
13181,2CXO J111141.1-604222,2782,QSO,0.2698104034310016,0.052397802733478056,0.2810159107336406,0.2266682585472729,0.1701076245546069
13184,2CXO J111143.8-610706,8905,YSO,0.08778375870776713,0.3196015293701019,0.07584575365978193,0.14380151302389096,0.3729674452384581
13199,2CXO J111218.7-611204,8905,Orion_V*,0.15300891183310564,0.2879770504938036,0.1462805292776546,0.17493637102795584,0.23779713736748034
13233,2CXO J111403.8-611116,12329,Orion_V*,0.1596401667097398,0.3158539865931762,0.16523032658392978,0.09739454553975027,0.2618809745734038
13235,2CXO J111426.9-611621,12329,Orion_V*,0.23445010393456164,0.30464592618245817,0.20305765776047402,0.06115383263802744,0.19669247948447877
13258,2CXO J111506.5-611524,12328,HMXB,0.30850988201567253,0.21205830825519492,0.12354936740529275,0.07313795052248259,0.2827444918013571
13263,2CXO J111506.8-611535,13162,YSO,0.18175510245369977,0.22604509017432084,0.1372843228989138,0.20932493561679744,0.24559054885626813
13305,2CXO J111515.2-611701,633,YSO,0.30038621543883154,0.08803485285614729,0.1580621028074899,0.05754751196817291,0.39596931692935833
13306,2CXO J111515.5-611611,13162,YSO,0.309745691038545,0.12070521750533307,0.13292550074667273,0.06260475266567087,0.3740188380437782
13316,2CXO J111607.3+013509,3275,HMXB,0.45306687785117605,0.060472862884939145,0.17294672433654903,0.1777056748759139,0.1358078600514218
13317,2CXO J111607.3+013512,9375,HMXB,0.34940146977302905,0.23808594275466335,0.07753449282099775,0.11680498431149282,0.2181731103398171
13318,2CXO J111607.3+013512,3275,HMXB,0.3742440110465122,0.11299548034014593,0.20513519604695127,0.17454112129027874,0.13308419127611207
13357,2CXO J111913.1+212332,5790,QSO,0.1963684533286211,0.1436861687341926,0.2858028303700861,0.19220748393244808,0.1819350636346521
13386,2CXO J112016.2+133527,2039,QSO,0.24949675789883904,0.24956513766516253,0.25086001794922097,0.07536954459130316,0.17470854189547433
13404,2CXO J112052.3+530240,3951,QSO,0.12716386345860783,0.0018550151067907134,0.827536762034505,0.04312924719465899,0.000315112205437427
13414,2CXO J112112.8+530631,3951,QSO,0.3083040238666887,0.0975432453744964,0.3563472217698459,0.1411912881168664,0.09661422087210252
13427,2CXO J112314.2+013333,3013,QSO,0.1917983525104394,0.1520656116450671,0.28463109486910443,0.1544468504312713,0.21705809054411784
13448,2CXO J112347.3-591834,126,QSO,0.3198773656326897,0.0735989506462297,0.41183934287600754,0.16337201253100164,0.03131232831407132
13451,2CXO J112347.3-591834,8221,HMXB,0.31375244747257935,0.2203114651867984,0.2478954541332408,0.09411375620603007,0.12392687700135148
13453,2CXO J112352.2-592046,6680,YSO,0.14713519016311316,0.2420126501491438,0.14014799843334888,0.19912719655468836,0.2715769646997059
13454,2CXO J112352.2-592046,6679,Orion_V*,0.14545191374587604,0.24590318311683185,0.12123958099866348,0.245770467862459,0.24163485427616951
13458,2CXO J112416.0-591202,8221,TTau*,0.16624464224888824,0.21803169500366684,0.17081347494745994,0.3195618833484217,0.12534830445156325
13461,2CXO J112425.3-592319,126,TTau*,0.22519514062743037,0.0862077395641812,0.187190799056425,0.25843124089885094,0.2429750798531126
13462,2CXO J112425.3-592319,8221,YSO,0.23911113803230113,0.24026451055755882,0.07920971088089296,0.14585502746232554,0.29555961306692163
13463,2CXO J112425.3-592319,6678,Orion_V*,0.16474730988217576,0.33902007804928286,0.09457656968560951,0.16812794308165116,0.23352809930128074
13483,2CXO J112509.6-591403,6677,Orion_V*,0.11747208696270628,0.2794426899368124,0.12762737266642166,0.20769024772297848,0.26776760271108113
13494,2CXO J112729.0+565301,7607,YSO,0.30224101882439336,0.1971945718894127,0.12514224930738127,0.05562375423673287,0.31979840574207985
13505,2CXO J112830.4+583346,15619,QSO,0.3000535932721629,0.10544996411215243,0.3656020237597738,0.14131563692585053,0.08757878193006027
13618,2CXO J113617.3-605309,3924,QSO,0.3031032799281849,0.11674530982992574,0.3947818611433107,0.0969474181688891,0.08842213092968967
13625,2CXO J113944.8-262546,898,HMXB,0.26103690105245236,0.2341016433835334,0.2024526565588823,0.10799971844597848,0.19440908055915343
13631,2CXO J114004.6-320040,8913,YSO,0.215990116180474,0.12998239096399022,0.09843434176468108,0.2530949849815278,0.30249816610932684
13636,2CXO J114018.8-262247,898,QSO,0.1838707719284825,0.12563056226552594,0.372566991259724,0.110625708704657,0.20730596584161057
13654,2CXO J114402.5+195656,514,TTau*,0.16998072272975198,0.21082490158997252,0.21140557364172938,0.29117533033804366,0.1166134717005024
13734,2CXO J114911.9+560509,4740,HMXB,0.43287188118907405,0.11183526062322542,0.11746787031814258,0.07025399999469159,0.2675709878748663
13736,2CXO J114916.1+125432,9254,HMXB,0.37272863942309326,0.13778569538622462,0.26792673203399026,0.11363496652151889,0.10792396663517277
13806,2CXO J115800.8+440502,4739,QSO,0.3077065536280685,0.06740028345035297,0.3268275354468335,0.18664518328839674,0.1114204441863483
13810,2CXO J115846.7+434735,4739,YSO,0.20636756502038295,0.21826615393025872,0.17693868803927407,0.13372363282023944,0.26470396018984466
13854,2CXO J120136.0-185341,3041,HMXB,0.4207874116097689,0.036635834719106516,0.34652675105141423,0.11974636056385561,0.0763036420558548
13863,2CXO J120149.7-185550,3041,QSO,0.2245034598269569,0.06050645702907059,0.46106197370783797,0.10576898247099638,0.14815912696513803
13893,2CXO J120155.2-184917,3041,QSO,0.21711798690868112,0.08403311015892227,0.4173406182126242,0.12396293455538912,0.15754535016438326
13911,2CXO J120246.4-185854,3041,QSO,0.19953095037222185,0.18099207060661368,0.3380961077943541,0.07401126605354884,0.2073696051732614
13963,2CXO J121116.9+502205,11310,TTau*,0.28350920060835577,0.112391187954839,0.10681744935798598,0.3617921893890504,0.13548997268976876
13980,2CXO J121414.8-652536,11099,Orion_V*,0.10764731834315215,0.3427279936905502,0.0908172107701694,0.15609559397169012,0.30271188322443815
14006,2CXO J121513.2-652028,11098,Orion_V*,0.1246582962137737,0.31431865672234,0.16223709388194635,0.13205380912414022,0.2667321440577999
14027,2CXO J121656.9+374335,942,HMXB,0.32196744005980527,0.25527948781246806,0.12036525807353628,0.1142529999385697,0.18813481411562064
14158,2CXO J122153.5+490759,1662,HMXB,0.3257070289786878,0.21752588984016344,0.15016244054144692,0.1280806249481651,0.17852401569153675
14159,2CXO J122156.1+271834,5766,HMXB,0.4319446433122696,0.12071522921235152,0.11446155665179193,0.11851192103754932,0.2143666497860374
14167,2CXO J122251.2+155123,14230,Orion_V*,0.2040430155851284,0.2908256977717161,0.1685405681894566,0.15584632322469583,0.18074439522900318
14170,2CXO J122254.1+154912,6727,HMXB,0.27980493974384846,0.11641764893080626,0.27709049901353233,0.16734294249550863,0.1593439698163043
14230,2CXO J122503.7+125248,1619,TTau*,0.2279100112884341,0.08293602444739305,0.25351941077830703,0.2561547897054591,0.1794797637804068
14234,2CXO J122504.1+125232,1619,TTau*,0.2279100112884341,0.08293602444739305,0.25351941077830703,0.2561547897054591,0.1794797637804068
14238,2CXO J122504.5+125259,1619,TTau*,0.2279100112884341,0.08293602444739305,0.25351941077830703,0.2561547897054591,0.1794797637804068
14240,2CXO J122505.4+125308,1619,TTau*,0.2279100112884341,0.08293602444739305,0.25351941077830703,0.2561547897054591,0.1794797637804068
14253,2CXO J122528.5+130308,15149,YSO,0.13119416401312115,0.13790254238376062,0.26762975824863916,0.10675830050291032,0.3565152348515687
14259,2CXO J122539.5+333204,882,Orion_V*,0.15006970167627642,0.34472653626604227,0.1348945993009451,0.1605587177871848,0.2097504449695513
14279,2CXO J122605.0+130113,15149,QSO,0.2449027817498707,0.056386386630518204,0.49670545316782055,0.10334512499472727,0.09866025345706321
14280,2CXO J122607.9+130637,15149,QSO,0.21292910232321277,0.05803443495381544,0.4289675291258816,0.08655958965533997,0.21350934394175028
14290,2CXO J122628.7+333625,3180,Orion_V*,0.12195627791577571,0.3077469064440366,0.2522559791716424,0.14776708703822133,0.17027374943032386
14325,2CXO J122811.2+440638,10875,HMXB,0.5331069315704,0.0805659844593826,0.17223540558817504,0.10098182102948815,0.11310985735255423
14329,2CXO J122813.2+440655,10875,HMXB,0.25404209477231443,0.19998533932492893,0.2510386111598793,0.14058962761100693,0.15434432713187032
14366,2CXO J122932.0+140920,11784,QSO,0.3000122325843757,0.08930429900525867,0.37859655588053653,0.14425890424606375,0.08782800828376539
14397,2CXO J122946.7+080002,12978,HMXB,0.4443671195389453,0.0682646168320592,0.1967496645696947,0.15859404830675572,0.13202455075254507
14398,2CXO J122946.7+080002,12889,HMXB,0.6425546850605109,0.05373856890527785,0.14934338149757279,0.11057002408610968,0.04379334045052864
14399,2CXO J122946.8+075958,12978,HMXB,0.4443671195389453,0.0682646168320592,0.1967496645696947,0.15859404830675572,0.13202455075254507
14447,2CXO J123018.6+132656,4688,HMXB,0.5664528073162908,0.05647672932608306,0.23579776658710594,0.07734940152047666,0.06392329525004337
14783,2CXO J123055.2+122340,8057,HMXB,0.25034291631294237,0.10985740870278225,0.22686079054338573,0.1723719339369138,0.24056695050397592
14790,2CXO J123059.5+122510,2707,QSO,0.35287902363476226,0.05103690151596864,0.436766065308785,0.10357190345818168,0.055746106082302314
